recency,purchase_frequency,avg_order_value,avg_purchase_interval,purchase_regularity,avg_order_value_score,recency_score,avg_purchase_interval_score,purchase_regularity_score,purchase_frequency_score,final_score,score_category
30,15.87,19.24,1.8905109489051093,0.528957528957529,0.00022207394258986932,0.9195710455764075,0.012214790115065053,0.0017592472180522874,0.0017598579543222582,23.0,Low
51,5.13,71.12,5.846153846153846,0.1710526315789473,0.0008942557478152148,0.8632707774798928,0.03781821473684916,0.0005541539610322947,0.0005544450442826502,22.0,Low
63,300.0,25.64,0.1,10.0,0.00030499536806099907,0.8310991957104558,0.0006254699196914062,0.03364897407677807,0.03364942686768854,22.0,Low
366,210.0,16.09,0.1428571428571428,7.0,0.00018126105349079767,0.018766756032171594,0.000902868475413179,0.02354774384064683,0.02354820136456333,1.0,Very Low
5,25.05,23.0,1.1973684210526316,0.8351648351648352,0.00027079028005415806,0.9865951742627346,0.0077283329385673385,0.002790270718047467,0.0027901829556410294,25.0,Low
304,360.0,12.92,0.0833333333333333,12.0,0.00014018903493712872,0.18498659517426275,0.000517592703577383,0.04038312756753223,0.04038357720310534,6.0,Very Low
28,38.89,42.83,0.7714285714285715,1.2962962962962965,0.0005277171342873616,0.9249329758713136,0.004971380625999188,0.004342935737384965,0.004343526966343839,23.0,Low
183,7.09,62.65,4.230769230769231,0.2363636363636363,0.0007845144237932666,0.5093833780160858,0.027362423021182324,0.0007740611264600324,0.0007744272885729324,13.0,Very Low
41,17.14,14.97,1.75,0.5714285714285714,0.00016674980403334996,0.8900804289544236,0.011305314314979678,0.0019022504775084565,0.0019023974697552474,23.0,Low
39,21.79,19.81,1.3768115942028984,0.7263157894736842,0.0002294591320458918,0.8954423592493298,0.008889802736774382,0.0024237676275443054,0.0024242941207500497,23.0,Low
91,38.86,27.7,0.7719298245614035,1.2954545454545454,0.00033168570188451895,0.7560321715817695,0.0049746250535514895,0.004340101497700304,0.00434015989117613,19.0,Very Low
21,17.84,22.88,1.681818181818182,0.5945945945945946,0.00026923550332657437,0.9436997319034852,0.010863998430876858,0.0019802522553936403,0.001980962557001777,24.0,Low
23,21.0,20.42,1.4285714285714286,0.7,0.0002373625804111089,0.938337801608579,0.009224825147066379,0.0023351603447712243,0.002335627808000395,24.0,Low
28,2.24,15.96,13.416666666666666,0.0745341614906832,0.00017957671203591537,0.9249329758713136,0.08681936559479574,0.00022916886489872745,0.00023008346979340753,25.0,Low
301,60.0,31.68,0.5,2.0,0.00038325246334937774,0.193029490616622,0.003214523106427957,0.006712360113761428,0.006712825526021318,5.0,Very Low
144,15.26,6.54,1.9661016949152543,0.5086206896551724,5.752673892059625e-05,0.613941018766756,0.01270406126967845,0.0016907715193628518,0.0016913940925788542,16.0,Very Low
5,84.71,6.58,0.3541666666666667,2.823529411764706,5.8044997829790815e-05,0.9865951742627346,0.0022705974654302565,0.009485246845248436,0.009486173105823805,25.0,Low
18,16.67,23.94,1.8,0.5555555555555556,0.00028296936442023026,0.9517426273458445,0.011628945963321747,0.0018488048148834237,0.0018496466254611492,24.0,Low
32,4.98,36.93,6.021739130434782,0.1660649819494584,0.0004512739451811639,0.9142091152815013,0.03895471383637816,0.0005373601619507541,0.0005376096684441082,24.0,Low
175,300.0,18.95,0.1,10.0,0.00021831656549820878,0.5308310991957104,0.0006254699196914062,0.03364897407677807,0.03364942686768854,14.0,Very Low
57,32.82,4.43,0.913978494623656,1.0941176470588236,3.018858146058317e-05,0.8471849865951743,0.005894053958292398,0.003662184709125721,0.003662255424077506,21.0,Low
21,450.0,13.97,0.0666666666666666,15.0,0.00015379333130348594,0.9436997319034852,0.0004097154874633599,0.05048435780366346,0.05048480270623055,25.0,Low
15,6.29,29.77,4.77027027027027,0.2096317280453258,0.0003585056004353375,0.9597855227882037,0.030854415235101944,0.0006840527396018969,0.0006846386174340417,25.0,Low
18,90.0,17.4,0.3333333333333333,3.0,0.0001982340327669195,0.9517426273458445,0.0021357509452877275,0.01007943685913851,0.01007990069372972,24.0,Low
158,870.0,13.27,0.0344827586206896,29.0,0.00014472380039258113,0.5764075067024128,0.0002014008632431777,0.09762343223894258,0.09762385505414818,17.0,Very Low
24,8.68,15.17,3.4545454545454546,0.2894736842105263,0.00016934109857932275,0.935656836461126,0.022338211417550206,0.0009528867335111598,0.0009528822724614778,24.0,Low
211,5.43,14.28,5.526315789473684,0.1809523809523809,0.0001578098378497438,0.4343163538873994,0.03574802038713066,0.0005874871769326444,0.0005881157959597342,12.0,Very Low
5,14.34,3.98,2.0919540229885056,0.478021978021978,2.435816873214436e-05,0.9865951742627346,0.013518657197319114,0.0015877433089842238,0.0015881371207691298,25.0,Low
252,30.0,85.0,1.0,1.0,0.0010740915893057274,0.32439678284182305,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,8.0,Very Low
58,20.06,16.44,1.4951456310679612,0.6688311688311688,0.00018579581894625008,0.8445040214477212,0.009655735524886608,0.0022302124981620685,0.0022301261194121983,21.0,Low
10,600.0,18.08,0.05,20.0,0.00020704443422322704,0.9731903485254692,0.0003018382713493374,0.06731974153054887,0.06732017854477257,26.0,Low
64,270.0,34.78,0.1111111111111111,9.0,0.00042341752881195623,0.8284182305630027,0.0006973880637674214,0.03028189733140099,0.030282351699980132,21.0,Low
24,4.93,15.73,6.090909090909091,0.1641791044776119,0.00017659672330804662,0.935656836461126,0.03940242560285929,0.0005310102677706692,0.0005319978764979275,24.0,Low
91,0.55,251.0,54.6,0.0183150183150183,0.003224866062463155,0.7560321715817695,0.35338396661254645,3.987469526692156e-05,4.0404902012500826e-05,26.0,Low
51,25.46,15.23,1.1782178217821782,0.8487394957983193,0.0001701184869431146,0.8632707774798928,0.007604378138394633,0.002835977642192857,0.002836199649599711,22.0,Low
128,2790.0,17.16,0.010752688172043,93.0,0.00019512447931175218,0.6568364611260054,4.780482695179939e-05,0.31311634394307575,0.3131166657874859,24.0,Low
95,12.66,32.73,2.3703703703703702,0.421875,0.00039685675971573494,0.7453083109919572,0.015320744025890532,0.0013986921249632238,0.0013995809113774593,19.0,Very Low
56,690.0,47.4,0.0434782608695652,23.0,0.0005869282146628403,0.8498659517426274,0.0002596254476525457,0.0774209717666801,0.07742140404789777,23.0,Low
8,9.27,73.72,3.2363636363636363,0.3089887640449438,0.0009279425769128612,0.9785522788203753,0.02092600058842118,0.0010185955050058038,0.0010191014174264097,25.0,Low
168,12.35,27.75,2.4285714285714284,0.4117647058823529,0.00033233352552101216,0.549597855227882,0.015697458113907756,0.0013646499887507715,0.001364787801311139,14.0,Very Low
56,330.0,19.65,0.0909090909090909,11.0,0.00022738609640911354,0.8498659517426274,0.00056662780181103,0.037016050822155144,0.03701650203539694,22.0,Low
325,840.0,7.18,0.0357142857142857,28.0,6.581888146770922e-05,0.12868632707774796,0.00020937208610874615,0.09425635549356551,0.09425677988643978,6.0,Very Low
0,26.82,16.39,1.118421052631579,0.8941176470588236,0.00018514799530975688,1.0,0.007217335599079861,0.0029887693600503047,0.002988840390535825,25.0,Low
17,13.28,15.89,2.258992805755396,0.4426751592356688,0.00017866975894482488,0.9544235924932976,0.014599837929397142,0.0014687278574257844,0.0014691671315100996,24.0,Low
247,600.0,15.29,0.05,20.0,0.00017089587530690645,0.3378016085790885,0.0003018382713493374,0.06731974153054887,0.06732017854477257,10.0,Very Low
57,3.9,16.72,7.7,0.1298701298701298,0.00018942363131061197,0.8471849865951743,0.049817480467685867,0.0004154893172120835,0.00041639496240660574,22.0,Low
73,210.0,20.81,0.1428571428571428,7.0,0.00024241560477575584,0.8042895442359249,0.000902868475413179,0.02354774384064683,0.02354820136456333,21.0,Low
30,9.84,16.64,3.0491803278688523,0.3279569892473118,0.00018838711349222287,0.9195710455764075,0.0197144317350154,0.0010824629749857729,0.0010830758456128694,23.0,Low
6,31.94,96.74,0.9393939393939394,1.064516129032258,0.001226200579154331,0.9839142091152815,0.006058558803979472,0.0035625141261506114,0.003563487885824726,25.0,Low
122,39.53,10.11,0.758957654723127,1.3175965665236051,0.00010378134656621082,0.6729222520107239,0.004890660959404796,0.004414655381937583,0.004415357903254952,17.0,Very Low
1,12.11,24.1,2.4782608695652173,0.4035087719298245,0.0002850424000570085,0.9973190348525469,0.01601907962778807,0.001336851625527844,0.001337851199969472,25.0,Low
22,35.24,19.06,0.8511904761904762,1.1748251748251748,0.00021974177749849378,0.9410187667560321,0.005487650160259155,0.0039339331490446765,0.00393386615427265,24.0,Low
119,3.63,16.94,8.26086956521739,0.1210526315789473,0.0001922740553111821,0.6809651474530831,0.05344778330560994,0.00038580012376344074,0.0003860912858972301,18.0,Very Low
357,540.0,30.02,0.0555555555555555,18.0,0.0003617447186178035,0.04289544235924936,0.00033779734338734463,0.060585588039794705,0.060586028209355755,3.0,Very Low
53,12.63,17.18,2.375,0.4210526315789473,0.00019538360876634943,0.8579088471849866,0.015350709919255539,0.0013959231473765646,0.001396213836209751,22.0,Low
63,210.0,17.53,0.1428571428571428,7.0,0.00019991837422180187,0.8310991957104558,0.000902868475413179,0.02354774384064683,0.02354820136456333,21.0,Low
85,90.0,39.08,0.3333333333333333,3.0,0.00047913036155037154,0.7721179624664879,0.0021357509452877275,0.01007943685913851,0.01007990069372972,20.0,Very Low
54,1080.0,35.6,0.0277777777777777,36.0,0.00043404183645044474,0.8552278820375335,0.00015800198319730627,0.12119296945658214,0.121193381228107,24.0,Low
20,14.35,19.51,2.090909090909091,0.4782608695652174,0.00022557219022693262,0.9463806970509383,0.013511893735493783,0.0015885476751441325,0.001589259479158366,24.0,Low
3,17.34,96.4,1.7303370786516854,0.577922077922078,0.0012217953784261775,0.9919571045576407,0.011178043442036168,0.0019241146122186976,0.00192484463753997,25.0,Low
2,31.97,18.33,0.9384615384615383,1.0655737704918034,0.00021028355240569304,0.9946380697050938,0.006052523714966098,0.0035660752861139933,0.003566854960992434,25.0,Low
10,17.6,18.83,1.704225352112676,0.5867768595041323,0.00021676178877062506,0.9731903485254692,0.011009031820018628,0.001953929341369026,0.0019540259556601095,25.0,Low
6,6.41,13.35,4.677966101694915,0.213768115942029,0.00014576031821097023,0.9839142091152815,0.030256964230604217,0.0006979802750987454,0.0006981069181048754,25.0,Low
188,76.36,18.1,0.3928571428571428,2.5454545454545454,0.00020730356367782438,0.4959785522788204,0.0025210267171235233,0.008548947429421654,0.008549003850811634,13.0,Very Low
70,480.0,15.22,0.0625,16.0,0.000169988922215816,0.8123324396782842,0.0003827461834348546,0.053851434549040546,0.053851877873938955,22.0,Low
203,570.0,18.4,0.0526315789473684,19.0,0.00021119050549678353,0.4557640750670241,0.0003188715159989198,0.06395266478517178,0.06395310337706415,13.0,Very Low
119,12.24,15.14,2.45,0.4081632653061224,0.00016895240439742686,0.6809651474530831,0.015836157391768642,0.0013525236619366884,0.0013524418590295417,17.0,Very Low
92,450.0,27.79,0.0666666666666666,15.0,0.0003328517844302067,0.7533512064343164,0.0004097154874633599,0.05048435780366346,0.05048480270623055,20.0,Very Low
0,9.24,17.13,3.2454545454545456,0.3081232492997199,0.00019473578512985623,1.0,0.020984842706301556,0.0010156812504343797,0.0010157343422587015,25.0,Low
26,3.7,23.44,8.11111111111111,0.1232876712328767,0.00027649112805529826,0.9302949061662198,0.05247845179849843,0.00039332567380718207,0.0003939477946218831,24.0,Low
297,630.0,39.1,0.0476190476190476,21.0,0.0004793894910049688,0.20375335120643434,0.0002864272404759054,0.07068681827592595,0.07068725371248097,7.0,Very Low
23,2.83,20.91,10.592592592592592,0.0944055944055944,0.00024371125204874225,0.938337801608579,0.06854017064214184,0.00029607750456384557,0.0002963026147583394,25.0,Low
27,26.03,21.98,1.152542372881356,0.8676470588235294,0.0002575746778696968,0.9276139410187667,0.00743819038140072,0.0028996408579667937,0.002900174077786171,23.0,Low
49,510.0,18.3,0.0588235294117647,17.0,0.00020989485822379717,0.868632707774799,0.0003589497387038201,0.05721851129441763,0.057218953041647355,23.0,Low
325,360.0,12.99,0.0833333333333333,12.0,0.0001410959880282192,0.12868632707774796,0.000517592703577383,0.04038312756753223,0.04038357720310534,4.0,Very Low
15,2.21,20.45,13.578947368421051,0.0736434108527131,0.00023775127459300477,0.9597855227882037,0.08786974901485332,0.0002261696391396885,0.0002267163946256991,26.0,Low
182,16.33,17.23,1.837209302325581,0.5443037974683544,0.00019603143240284267,0.5120643431635389,0.011869788120227471,0.0018109192818834003,0.0018114864402271203,13.0,Very Low
71,18.17,19.24,1.651006711409396,0.6056910569105691,0.00022207394258986932,0.8096514745308311,0.010664567091752092,0.0020176148956137113,0.0020180003838465694,21.0,Low
36,3.04,12.79,9.884615384615383,0.1011673151750972,0.0001385046934822464,0.9034852546916889,0.06395769402601625,0.0003188447373255717,0.00031987214093229824,24.0,Low
79,18.67,19.42,1.6065573770491803,0.6224489795918368,0.00022440610768124485,0.7882037533512064,0.010376862864818006,0.0020740401073746344,0.002074118303308376,20.0,Very Low
56,17.69,17.44,1.695945945945946,0.5896414342629482,0.0001987522916761141,0.8498659517426274,0.010955442262717982,0.0019635745844248293,0.001964127181163235,22.0,Low
11,41.25,18.98,0.7272727272727273,1.375,0.0002187052596801047,0.9705093833780161,0.004685576053437361,0.004607937147900753,0.004608403546203566,24.0,Low
49,3.83,15.11,7.833333333333333,0.1276595744680851,0.0001685637102155309,0.868632707774799,0.05068049819659805,0.0004080462075234911,0.00040853845368195286,23.0,Low
49,4.43,40.43,6.766666666666667,0.1477832512315271,0.000496621599735688,0.868632707774799,0.043776356365300584,0.00047580417158516174,0.0004758799570361209,23.0,Low
58,13.55,13.74,2.2142857142857144,0.4516129032258064,0.00015081334257561723,0.8445040214477212,0.014310465335298889,0.0014988219273711105,0.0014994708080194753,21.0,Low
351,210.0,24.61,0.1428571428571428,7.0,0.0002916502011492391,0.05898123324396776,0.000902868475413179,0.02354774384064683,0.02354820136456333,2.0,Very Low
53,600.0,17.56,0.05,20.0,0.00020030706840369776,0.8579088471849866,0.0003018382713493374,0.06731974153054887,0.06732017854477257,23.0,Low
1,50.14,15.72,0.5982905982905983,1.6714285714285717,0.00017646715858074798,0.9973190348525469,0.003850722073254246,0.005606034897423245,0.005606180154234489,25.0,Low
92,29.29,16.54,1.024390243902439,0.9761904761904762,0.00018709146621923646,0.7533512064343164,0.006608708686600875,0.0032651148744467988,0.00326606291267715,19.0,Very Low
22,330.0,20.35,0.0909090909090909,11.0,0.0002364556273200184,0.9410187667560321,0.00056662780181103,0.037016050822155144,0.03701650203539694,24.0,Low
74,630.0,16.62,0.0476190476190476,21.0,0.00018812798403762562,0.8016085790884718,0.0002864272404759054,0.07068681827592595,0.07068725371248097,22.0,Low
10,6.64,17.21,4.518518518518518,0.221311475409836,0.00019577230294824538,0.9731903485254692,0.029224918547253488,0.0007233793453448185,0.0007239211610573065,25.0,Low
168,1.72,93.63,17.444444444444443,0.0573248407643312,0.001185905948964454,0.549597855227882,0.11288969282235127,0.0001712237612772918,0.00017172083355312853,16.0,Very Low
57,6.54,19.84,4.588235294117647,0.2179487179487179,0.00022984782622778772,0.8471849865951743,0.02967616964733829,0.0007120566828971444,0.0007126975771649452,22.0,Low
95,9.41,21.34,3.189655172413793,0.3135135135135135,0.00024928253532258376,0.7453083109919572,0.020623673844828903,0.0010338306837200822,0.0010348144348757157,19.0,Very Low
294,480.0,19.21,0.0625,16.0,0.00022168524840797345,0.2117962466487936,0.0003827461834348546,0.053851434549040546,0.053851877873938955,7.0,Very Low
108,17.69,26.47,1.6956521739130437,0.5897435897435898,0.0003157492404267862,0.710455764075067,0.010953540784173084,0.00196391854976811,0.001964127181163235,18.0,Very Low
263,930.0,29.75,0.032258064516129,31.0,0.0003582464709807402,0.2949061662198391,0.0001870012348408611,0.10435758572969675,0.10435800538956498,10.0,Very Low
179,780.0,14.48,0.0384615384615384,26.0,0.0001604011323957166,0.5201072386058981,0.00022715404480885953,0.08752220200281134,0.08752262955102298,15.0,Very Low
168,270.0,17.65,0.1111111111111111,9.0,0.00020147315094938553,0.549597855227882,0.0006973880637674214,0.03028189733140099,0.030282351699980132,15.0,Very Low
34,210.0,10.24,0.1428571428571428,7.0,0.00010546568802109315,0.9088471849865951,0.000902868475413179,0.02354774384064683,0.02354820136456333,23.0,Low
22,4.69,12.63,6.4,0.15625,0.00013643165784546816,0.9410187667560321,0.04140305761079208,0.000504312364472437,0.0005050612751562603,24.0,Low
16,11.67,17.13,2.571428571428572,0.3888888888888889,0.00019473578512985623,0.9571045576407506,0.01662211996631367,0.001287625357320577,0.001288467430843082,24.0,Low
21,3.86,113.62,7.777777777777778,0.1285714285714285,0.0014449058388344357,0.9436997319034852,0.05032090747621797,0.00041111649027003534,0.00041190552884966123,25.0,Low
78,1.76,51.05,17.09090909090909,0.0585106382978723,0.0006342193401268439,0.7908847184986595,0.11060138823811443,0.00017521643257720353,0.00017621026711007304,22.0,Low
64,150.0,18.12,0.2,5.0,0.00020756269313242163,0.8284182305630027,0.0012727332163755439,0.01681359034989267,0.016814051029146525,21.0,Low
360,90.0,34.0,0.3333333333333333,3.0,0.0004133114800826623,0.034852546916890104,0.0021357509452877275,0.01007943685913851,0.01007990069372972,1.0,Very Low
2,52.75,15.17,0.56875,1.7582417582417582,0.00016934109857932275,0.9946380697050938,0.0036595166228983018,0.005898341559934002,0.0058991156938251205,25.0,Low
10,4.47,21.29,6.714285714285714,0.1489361702127659,0.00024863471168609056,0.9731903485254692,0.04343731368608508,0.0004796861382761947,0.00048036939059306535,25.0,Low
