purchase_number,total_orders,avg_order_amount,avg_days_gap_between_purchases
5437,2,10.2,0.0
5438,2,26.32,0.5
5439,2,31.88,0.0
5440,2,25.67,0.0
5441,2,28.17,0.0
5442,2,30.72,0.0
5443,2,18.45,0.0
5444,2,23.25,0.0
5445,2,24.38,0.0
5446,2,38.55,0.0
5447,2,30.82,0.0
5448,2,12.18,0.0
5449,2,9.06,0.0
5450,2,9.38,0.0
5451,2,6.66,0.0
5452,2,5.29,0.0
5453,2,5.29,0.0
5454,2,3.16,0.0
5455,2,13.85,0.0
5456,2,10.3,0.0
5457,2,24.9,0.0
5458,2,10.92,0.0
5459,2,12.66,0.0
5460,2,13.38,0.0
5461,2,11.04,0.0
5462,2,6.62,0.0
5463,2,14.63,0.0
5464,2,10.66,0.0
5465,2,18.12,0.0
5466,2,15.58,0.0
5467,2,9.2,0.0
5468,2,8.98,0.0
5469,2,8.98,0.0
5470,2,9.58,0.0
5471,2,18.38,0.0
5472,2,8.91,1.5
5473,2,16.95,0.0
5474,2,31.22,0.0
5475,2,8.18,0.0
5476,2,8.12,0.0
5477,2,10.88,0.0
5478,2,11.48,0.0
5479,2,16.73,0.0
5480,2,18.85,0.0
5481,2,11.62,0.0
5482,2,11.0,0.0
5483,2,11.0,0.0
5484,2,9.65,0.0
5485,2,5.24,0.0
5486,2,9.38,0.0
5487,2,7.02,0.0
5488,2,8.22,0.0
5489,2,8.43,0.0
5490,2,12.75,0.0
5491,2,9.28,0.0
5492,2,10.15,0.0
5493,2,5.46,0.0
5494,2,9.1,0.0
5495,2,8.93,0.0
5496,2,11.82,0.0
5497,2,15.14,0.0
5498,2,3.78,0.0
5499,2,10.94,0.0
5500,2,8.98,0.0
5501,2,3.32,0.0
5502,2,7.81,0.0
5503,2,8.9,0.0
5504,2,11.22,0.0
5505,2,10.82,0.0
5506,2,12.1,0.0
5507,2,7.75,0.0
5508,2,10.72,0.0
5509,2,35.83,0.0
5510,2,36.25,0.0
5511,2,18.61,0.0
5512,2,7.66,0.0
5513,2,13.85,0.0
5514,2,8.43,0.0
5515,2,14.1,0.0
5516,2,8.79,0.0
5517,2,8.48,0.0
5518,2,9.3,0.0
5519,2,25.15,0.0
5520,2,8.75,0.0
5521,2,6.48,0.0
5522,2,17.58,0.0
5523,2,7.0,0.0
5524,2,8.12,0.0
5525,2,9.9,0.0
5526,2,11.88,0.0
5527,2,8.12,0.0
5528,2,34.1,0.0
5529,2,21.65,0.0
5530,2,18.25,0.0
5531,2,9.55,0.0
5532,2,16.75,0.0
5533,2,9.7,0.0
5534,2,18.33,0.0
5535,2,11.44,0.0
5536,2,13.95,0.0
5537,2,18.48,0.0
5538,2,16.33,0.0
5539,2,11.4,0.0
5540,2,12.62,0.0
5541,2,10.5,0.0
5542,2,10.48,0.0
5543,2,22.72,0.0
5544,2,8.48,0.0
5545,2,10.9,0.0
5546,2,7.75,0.0
5547,2,8.07,0.0
5548,2,14.78,0.0
5549,2,12.35,0.0
5550,2,9.7,0.0
5551,2,34.65,0.0
5552,2,18.13,0.0
5553,2,10.69,0.0
5554,2,9.9,0.0
5555,2,19.96,0.0
5556,2,13.05,0.0
5557,2,9.68,0.5
5558,2,8.62,0.0
5559,2,9.9,0.0
5560,2,16.17,0.0
5561,2,15.87,0.0
5562,2,23.15,0.0
5563,2,15.68,0.0
5564,2,24.35,0.0
5565,2,38.88,0.0
5566,2,36.22,0.0
5567,2,41.98,0.0
5568,2,35.72,0.0
5569,2,39.72,0.0
5570,2,90.12,0.0
5571,2,21.46,0.0
5572,2,2.96,0.0
5573,2,2.66,0.0
5574,2,3.96,0.0
5575,2,7.92,0.0
5576,2,5.59,0.0
5577,2,8.72,0.0
5578,2,8.12,0.0
5579,2,9.3,0.0
5580,2,15.48,0.0
5581,2,18.7,0.0
5582,2,20.7,0.0
5583,2,5.95,0.0
5584,2,5.13,0.0
5585,2,20.85,0.0
5586,2,8.22,0.0
5587,2,16.27,0.0
5588,2,8.7,0.0
5589,2,8.55,0.0
5590,2,13.77,0.0
5591,2,7.92,0.0
5592,2,11.18,0.0
5593,2,8.14,0.0
5594,2,8.91,0.0
5595,2,8.71,0.0
5596,2,10.18,0.0
5597,2,12.45,0.0
5598,2,21.83,0.0
5599,2,14.92,0.0
5600,2,8.54,0.0
5601,2,13.52,0.0
5602,2,13.98,0.0
5603,2,30.2,0.0
5604,2,20.65,0.5
5605,2,7.64,0.0
5606,2,7.28,0.0
5607,2,4.95,0.0
5608,2,10.8,0.0
5609,2,10.8,0.0
5610,2,12.02,0.0
5611,2,13.38,0.0
5612,2,4.16,0.0
5613,2,3.19,0.0
5614,2,3.13,0.0
5615,2,8.65,0.0
5616,2,5.93,0.0
5617,2,8.75,0.0
5618,2,8.75,0.0
5619,2,6.33,0.0
5620,2,5.46,0.0
5621,2,7.8,0.0
5622,2,6.09,0.0
5623,2,6.09,0.0
5624,2,3.82,0.0
5625,2,12.52,0.0
5626,2,8.62,0.0
5627,2,9.36,0.0
5628,2,9.46,0.0
5629,2,16.4,0.0
5630,2,13.75,0.0
5631,2,16.65,0.0
5632,2,9.12,0.0
5633,2,6.86,0.0
5634,2,6.86,0.0
5635,2,5.72,0.0
5636,2,5.0,0.0
5637,2,15.0,0.0
5638,2,15.6,0.0
5639,2,11.85,0.0
5640,2,6.69,0.0
5641,2,9.09,0.0
5642,2,11.85,0.0
5643,2,19.35,0.0
5644,2,12.45,0.0
5645,2,16.65,0.0
5646,2,11.84,0.0
5647,2,12.62,0.0
5648,2,8.0,0.0
5649,2,5.23,0.0
5650,2,14.4,0.0
5651,2,9.07,2.0
5652,2,12.62,0.0
5653,2,7.54,0.0
5654,2,16.24,0.0
5655,2,19.77,0.0
5656,2,11.48,0.0
5657,2,13.58,0.0
5658,2,11.08,0.0
5659,2,9.57,0.0
5660,2,5.22,0.0
5661,2,12.42,0.0
5662,2,12.42,0.0
5663,2,12.78,0.0
5664,2,9.22,0.0
5665,2,12.05,0.0
5666,2,13.8,0.0
5667,2,13.82,0.0
5668,2,10.1,0.0
5669,2,10.13,0.0
5670,2,9.13,0.0
5671,2,8.89,0.0
5672,2,8.64,0.0
5673,2,9.08,0.0
5674,2,8.9,0.0
5675,2,13.92,0.0
5676,1,8.25,0.0
5677,1,4.15,0.0
5678,1,1.7,0.0
5679,1,1.25,0.0
5680,1,1.25,0.0
5681,1,1.25,0.0
5682,1,19.92,0.0
5683,1,3.78,0.0
5684,1,4.95,0.0
5685,1,9.95,0.0
5686,1,5.9,0.0
5687,1,2.55,0.0
5688,1,4.98,0.0
5689,1,0.84,0.0
5690,1,2.1,0.0
5691,1,1.45,0.0
5692,1,2.88,0.0
5693,1,7.95,0.0
5694,1,20.85,0.0
5695,1,4.95,0.0
5696,1,3.75,0.0
5697,1,3.75,0.0
5698,1,6.25,0.0
5699,1,2.55,0.0
5700,1,5.85,0.0
5701,1,4.35,0.0
5702,1,2.9,0.0
5703,1,1.45,0.0
5704,1,4.35,0.0
5705,1,2.9,0.0
5706,1,23.0,0.0
5707,1,7.6,0.0
5708,1,5.95,0.0
5709,1,0.55,0.0
5710,1,0.55,0.0
5711,1,0.55,0.0
5712,1,1.7,0.0
5713,1,0.42,0.0
5714,1,2.5,0.0
5715,1,1.25,0.0
5716,1,1.25,0.0
5717,1,1.17,0.0
5718,1,0.84,0.0
5719,1,0.84,0.0
5720,1,0.84,0.0
5721,1,1.65,0.0
5722,1,1.25,0.0
5723,1,0.65,0.0
5724,1,2.08,0.0
5725,1,6.25,0.0
5726,1,2.5,0.0
5727,1,3.75,0.0
5728,1,3.75,0.0
5729,1,3.75,0.0
5730,1,3.75,0.0
5731,1,5.0,0.0
5732,1,1.25,0.0
5733,1,6.76,0.0
5734,1,2.08,0.0
5735,1,2.95,0.0
5736,1,4.95,0.0
5737,1,1.25,0.0
5738,1,4.95,0.0
5739,1,8.5,0.0
5740,1,5.0,0.0
5741,1,5.0,0.0
5742,1,9.9,0.0
5743,1,4.95,0.0
5744,1,2.95,0.0
5745,1,14.85,0.0
5746,1,7.5,0.0
5747,1,4.25,0.0
5748,1,8.5,0.0
5749,1,4.35,0.0
5750,1,31.8,0.0
5751,1,8.4,0.0
5752,1,3.95,0.0
5753,1,8.4,0.0
5754,1,5.9,0.0
5755,1,14.45,0.0
5756,1,3.16,2.0
5757,1,7.5,0.0
5758,1,8.25,0.0
5759,1,4.25,0.0
5760,1,12.5,0.0
5761,1,17.7,0.0
5762,1,11.8,0.0
5763,1,25.0,0.0
5764,1,16.5,0.0
5765,1,25.5,0.0
5766,1,4.25,0.0
5767,1,17.0,0.0
5768,1,8.25,0.0
5769,1,25.0,0.0
5770,1,16.5,0.0
5771,1,16.5,0.0
5772,1,3.3,0.0
5773,1,3.3,0.0
5774,1,4.35,0.0
5775,1,9.3,0.0
5776,1,1.25,0.0
5777,1,5.8,0.0
5778,1,4.95,0.0
5779,1,3.3,0.0
5780,1,1.65,0.0
5781,1,2.25,0.0
5782,1,1.7,0.0
5783,1,2.95,0.0
5784,1,2.95,0.0
5785,1,0.85,0.0
5786,1,15.9,0.0
5787,1,14.85,0.0
5788,1,3.75,0.0
5789,1,9.95,0.0
5790,1,1.69,0.0
5791,1,0.42,0.0
5792,1,6.25,0.0
5793,1,1.45,0.0
5794,1,2.08,0.0
5795,1,2.25,0.0
5796,1,2.49,0.0
5797,1,1.65,0.0
5798,1,3.75,0.0
5799,1,12.16,0.0
5800,1,1.25,0.0
5801,1,6.95,0.0
5802,1,0.42,0.0
5803,1,2.52,0.0
5804,1,5.1,0.0
5805,1,10.08,0.0
5806,1,7.8,0.0
5807,1,2.5,0.0
5808,1,2.5,0.0
5809,1,0.55,0.0
5810,1,1.1,0.0
5811,1,1.25,0.0
5812,1,1.25,0.0
5813,1,4.15,0.0
5814,1,8.25,0.0
5815,1,2.9,0.0
5816,1,20.8,1.0
5817,1,3.75,0.0
5818,1,7.5,0.0
5819,1,7.5,0.0
5820,1,2.25,0.0
5821,1,3.75,0.0
5822,1,5.78,0.0
5823,1,2.25,0.0
5824,1,6.75,0.0
5825,1,1.65,0.0
5826,1,1.25,0.0
5827,1,3.75,0.0
5828,1,1.45,0.0
5829,1,6.75,0.0
5830,1,2.95,0.0
5831,1,34.5,0.0
5832,1,5.95,0.0
5833,1,4.95,0.0
5834,1,20.8,0.0
5835,1,15.0,0.0
5836,1,3.75,0.0
5837,1,1.69,0.0
5838,1,2.95,0.0
5839,1,1.65,0.0
5840,1,2.55,0.0
5841,1,2.5,0.0
5842,1,8.82,0.0
5843,1,2.9,0.0
5844,1,2.9,0.0
5845,1,8.5,0.0
5846,1,2.9,0.0
5847,1,12.48,0.0
5848,1,29.7,0.0
5849,1,3.75,0.0
5850,1,12.5,0.0
5851,1,2.55,0.0
5852,1,5.1,0.0
5853,1,3.9,0.0
5854,1,2.9,0.0
5855,1,2.5,0.0
5856,1,8.75,0.0
5857,1,8.75,0.0
5858,1,12.5,0.0
5859,1,2.95,0.0
5860,1,6.25,0.0
5861,1,1.65,0.0
5862,1,4.95,0.0
5863,1,3.75,0.0
5864,1,12.5,0.0
5865,1,1.25,0.0
5866,1,4.25,0.0
5867,1,3.75,0.0
5868,1,3.75,0.0
5869,1,8.5,0.0
5870,1,3.75,0.0
5871,1,14.45,0.0
5872,1,2.49,0.0
5873,1,4.2,0.0
5874,1,1.69,0.0
5875,1,2.9,0.0
5876,1,1.65,0.0
5877,1,12.75,0.0
5878,1,1.45,2.0
5879,1,3.3,0.0
5880,1,2.9,0.0
5881,1,2.5,0.0
5882,1,3.4,0.0
5883,1,5.78,0.0
5884,1,4.95,0.0
5885,1,0.83,0.0
5886,1,12.75,0.0
5887,1,2.95,0.0
5888,1,4.25,0.0
5889,1,2.55,0.0
5890,1,4.95,0.0
5891,1,4.95,0.0
5892,1,4.2,0.0
5893,1,2.55,0.0
5894,1,4.95,0.0
5895,1,4.65,0.0
5896,1,3.25,0.0
5897,1,8.4,0.0
5898,1,1.1,0.0
5899,1,1.25,0.0
5900,1,2.25,0.0
5901,1,2.25,0.0
5902,1,2.25,0.0
5903,1,4.25,0.0
5904,1,1.65,0.0
5905,1,2.25,0.0
5906,1,1.65,0.0
5907,1,1.65,0.0
5908,1,2.08,0.0
5909,1,2.08,0.0
5910,1,2.08,0.0
5911,1,9.9,0.0
5912,1,1.25,0.0
5913,1,5.95,0.0
5914,1,2.55,0.0
5915,1,0.42,0.0
5916,1,2.55,0.0
5917,1,1.65,0.0
5918,1,1.65,0.0
5919,1,1.65,0.0
5920,1,1.65,0.0
5921,1,1.65,0.0
5922,1,0.85,0.0
5923,1,5.0,0.0
5924,1,2.08,0.0
5925,1,0.84,0.0
5926,1,2.1,0.0
5927,1,3.75,0.0
5928,1,1.25,0.0
5929,1,0.84,0.0
5930,1,0.85,0.0
5931,1,0.85,0.0
5932,1,0.42,0.0
5933,1,2.55,0.0
5934,1,1.65,0.0
5935,1,0.84,0.0
5936,1,8.85,0.0
5937,1,0.85,0.0
5938,1,2.95,0.0
5939,1,1.66,0.0
5940,1,8.32,0.0
5941,1,1.65,0.0
5942,1,4.95,0.0
5943,1,4.95,0.0
5944,1,6.25,0.0
5945,1,4.95,0.0
5946,1,8.64,0.0
5947,1,5.8,0.0
5948,1,4.65,0.0
5949,1,10.5,0.0
5950,1,10.5,0.0
5951,1,3.75,0.0
5952,1,18.75,0.0
5953,1,7.5,0.0
5954,1,5.9,0.0
5955,1,11.8,0.0
5956,1,4.16,0.0
5957,1,8.25,0.0
5958,1,4.95,0.0
5959,1,3.75,0.0
5960,1,3.75,0.0
5961,1,2.55,0.0
5962,1,2.5,0.0
5963,1,4.16,0.0
5964,1,8.25,0.0
5965,1,4.16,0.0
5966,1,4.16,0.0
5967,1,4.16,0.0
5968,1,8.25,0.0
5969,1,5.9,0.0
5970,1,3.75,0.0
5971,1,9.9,0.0
5972,1,9.9,0.0
5973,1,3.75,0.0
5974,1,25.0,0.0
5975,1,31.25,0.0
5976,1,6.25,0.0
5977,1,3.75,0.0
5978,1,9.9,0.0
5979,1,17.34,0.0
5980,1,2.9,2.0
5981,1,1.45,0.0
5982,1,1.55,0.0
5983,1,3.75,0.0
5984,1,1.65,0.0
5985,1,2.5,0.0
5986,1,0.42,0.0
5987,1,3.75,0.0
5988,1,0.58,0.0
5989,1,1.25,0.0
5990,1,3.75,0.0
5991,1,1.65,0.0
5992,1,1.25,0.0
5993,1,10.2,0.0
5994,1,2.55,0.0
5995,1,1.65,0.0
5996,1,1.25,0.0
5997,1,1.25,0.0
5998,1,1.7,0.0
5999,1,1.25,0.0
6000,1,15.0,0.0
6001,1,6.95,0.0
6002,1,2.55,0.0
6003,1,3.35,0.0
6004,1,0.85,0.0
6005,1,1.1,0.0
6006,1,0.55,0.0
6007,1,0.55,0.0
6008,1,3.75,0.0
6009,1,3.75,0.0
6010,1,2.95,0.0
6011,1,0.55,0.0
6012,1,2.5,0.0
6013,1,38.25,0.0
6014,1,3.75,0.0
6015,1,4.95,0.0
6016,1,7.5,0.0
6017,1,2.55,0.0
6018,1,5.95,0.0
6019,1,118.8,0.0
6020,1,0.42,0.0
6021,1,1.69,0.0
6022,1,2.49,0.0
6023,1,4.95,0.0
6024,1,1.95,0.0
6025,1,1.25,0.0
6026,1,1.65,0.0
6027,1,1.7,0.0
6028,1,1.45,0.0
6029,1,7.95,0.0
6030,1,3.9,0.0
6031,1,3.75,0.0
6032,1,0.42,0.0
6033,1,9.9,0.0
6034,1,8.32,0.0
6035,1,1.45,0.0
6036,1,1.45,0.0
6037,1,1.45,0.0
6038,1,8.5,0.0
6039,1,1.45,0.0
6040,1,2.1,0.0
6041,1,8.7,0.0
6042,1,9.95,0.0
6043,1,6.25,0.0
6044,1,4.95,0.0
6045,1,6.3,0.0
6046,1,14.85,0.0
6047,1,4.2,0.0
6048,1,2.1,0.0
6049,1,4.2,0.0
6050,1,2.1,0.0
6051,1,4.2,0.0
6052,1,5.07,0.0
6053,1,4.35,0.0
6054,1,2.08,0.0
6055,1,1.65,0.0
6056,1,4.95,0.0
6057,1,8.25,0.0
6058,1,8.25,0.0
6059,1,8.25,0.0
6060,1,1.25,0.0
6061,1,1.3,0.0
6062,1,0.65,0.0
6063,1,0.65,0.0
6064,1,1.7,0.0
6065,1,1.7,0.0
6066,1,1.7,0.0
6067,1,8.75,2.0
6068,1,10.0,0.0
6069,1,1.25,0.0
6070,1,1.25,0.0
6071,1,1.25,0.0
6072,1,10.0,0.0
6073,1,0.85,0.0
6074,1,0.29,0.0
6075,1,1.45,0.0
6076,1,0.58,0.0
6077,1,0.85,0.0
6078,1,0.85,0.0
6079,1,0.85,0.0
6080,1,3.75,0.0
6081,1,6.25,0.0
6082,1,3.75,0.0
6083,1,3.75,0.0
6084,1,16.64,0.0
6085,1,2.08,0.0
6086,1,12.48,0.0
6087,1,2.08,0.0
6088,1,2.08,0.0
6089,1,2.95,0.0
6090,1,8.85,0.0
6091,1,1.25,0.0
6092,1,7.9,0.0
6093,1,4.95,0.0
6094,1,4.95,0.0
6095,1,5.9,0.0
6096,1,4.95,0.0
6097,1,4.95,0.0
6098,1,8.25,0.0
6099,1,6.6,0.0
6100,1,2.5,0.0
6101,1,7.5,0.0
6102,1,4.95,0.0
6103,1,6.25,0.0
6104,1,1.45,0.0
6105,1,2.95,0.0
6106,1,0.79,0.0
6107,1,6.95,0.0
6108,1,1.65,0.0
6109,1,4.95,0.0
6110,1,17.9,0.0
6111,1,5.95,0.0
6112,1,7.5,0.0
6113,1,3.3,0.0
6114,1,10.95,0.0
6115,1,10.95,0.0
6116,1,14.85,0.0
6117,1,9.95,0.0
6118,1,3.16,0.0
6119,1,4.35,0.0
6120,1,3.9,0.0
6121,1,7.5,0.0
6122,1,11.8,0.0
6123,1,1.69,0.0
6124,1,2.95,0.0
6125,1,6.6,0.0
6126,1,8.85,0.0
6127,1,19.9,0.0
6128,1,2.5,0.0
6129,1,7.95,0.0
6130,1,3.4,0.0
6131,1,3.9,0.0
6132,1,4.95,0.0
6133,1,2.95,0.0
6134,1,2.95,0.0
6135,1,6.24,0.0
6136,1,7.95,0.0
6137,1,5.9,0.0
6138,1,7.5,0.0
6139,1,0.55,0.0
6140,1,1.65,0.0
6141,1,1.1,0.0
6142,1,1.25,0.0
6143,1,0.55,0.0
6144,1,0.83,0.0
6145,1,0.85,0.0
6146,1,1.26,0.0
6147,1,2.52,0.0
6148,1,1.56,0.0
6149,1,1.25,0.0
6150,1,2.55,0.0
6151,1,4.25,0.0
6152,1,4.95,0.0
6153,1,2.95,0.0
6154,1,3.75,0.0
6155,1,2.1,0.0
6156,1,4.25,0.0
6157,1,0.39,0.0
6158,1,1.45,0.0
6159,1,0.55,0.0
6160,1,2.55,0.0
6161,1,2.55,0.0
6162,1,0.85,0.0
6163,1,5.1,0.0
6164,1,2.08,0.0
6165,1,6.24,0.0
6166,1,3.75,0.0
6167,1,1.65,0.0
6168,1,0.42,0.0
6169,1,4.95,0.0
6170,1,3.75,0.0
6171,1,0.55,0.0
6172,1,2.37,0.0
6173,1,8.25,0.0
6174,1,1.45,0.0
6175,1,1.45,0.0
6176,1,1.45,0.0
6177,1,3.25,0.0
6178,1,8.25,0.0
6179,1,1.45,0.0
6180,1,8.64,3.0
6181,1,8.25,0.0
6182,1,0.85,0.0
6183,1,31.25,0.0
6184,1,2.55,0.0
6185,1,6.25,0.0
6186,1,4.95,0.0
6187,1,5.95,0.0
6188,1,19.8,0.0
6189,1,14.85,0.0
6190,1,14.85,0.0
6191,1,4.95,0.0
6192,1,4.95,0.0
6193,1,4.95,0.0
6194,1,24.75,0.0
6195,1,21.25,0.0
6196,1,4.95,0.0
6197,1,8.25,0.0
6198,1,6.24,0.0
6199,1,6.25,0.0
6200,1,12.48,0.0
6201,1,6.24,0.0
6202,1,6.25,0.0
6203,1,6.24,0.0
6204,1,20.85,0.0
6205,1,4.25,0.0
6206,1,6.25,0.0
6207,1,6.24,0.0
6208,1,19.8,0.0
6209,1,11.55,0.0
6210,1,10.15,0.0
6211,1,1.65,0.0
6212,1,1.65,0.0
6213,1,21.0,0.0
6214,1,2.95,0.0
6215,1,12.5,0.0
6216,1,1.25,0.0
6217,1,1.25,0.0
6218,1,1.66,0.0
6219,1,4.16,0.0
6220,1,9.9,0.0
6221,1,4.95,0.0
6222,1,1.95,0.0
6223,1,0.42,0.0
6224,1,2.95,0.0
6225,1,2.5,0.0
6226,1,4.95,0.0
6227,1,1.69,0.0
6228,1,1.25,0.0
6229,1,1.25,0.0
6230,1,1.66,0.0
6231,1,0.83,0.0
6232,1,2.5,0.0
6233,1,1.25,0.0
6234,1,1.25,0.0
6235,1,6.25,0.0
6236,1,8.25,0.0
6237,1,2.55,0.0
6238,1,1.7,0.0
6239,1,1.65,0.0
6240,1,4.95,0.0
6241,1,1.65,0.0
6242,1,9.95,0.0
6243,1,7.5,0.0
6244,1,4.25,0.0
6245,1,4.95,0.0
6246,1,5.0,0.0
6247,1,6.75,0.0
6248,1,0.65,0.0
6249,1,2.1,0.0
6250,1,1.25,0.0
6251,1,1.25,0.0
6252,1,2.5,0.0
6253,1,3.3,0.0
6254,1,2.08,0.0
6255,1,12.48,0.0
6256,1,4.16,0.0
6257,1,1.1,0.0
6258,1,0.55,0.0
6259,1,0.55,0.0
6260,1,0.55,0.0
6261,1,1.65,0.0
6262,1,6.25,0.0
6263,1,12.75,0.0
6264,1,30.6,0.0
6265,1,3.25,0.0
6266,1,6.5,0.0
6267,1,25.0,0.0
6268,1,10.2,0.0
6269,1,7.8,0.0
6270,1,3.75,0.0
6271,1,2.49,0.0
6272,1,0.83,0.0
6273,1,1.45,0.0
6274,1,2.55,0.0
6275,1,4.95,0.0
6276,1,19.9,0.0
6277,1,0.85,0.0
6278,1,1.26,0.0
6279,1,1.68,0.0
6280,1,3.75,0.0
6281,1,1.25,0.0
6282,1,2.49,0.0
6283,1,3.75,0.0
6284,1,3.4,0.0
6285,1,2.55,0.0
6286,1,4.25,0.0
6287,1,1.26,0.0
6288,1,1.26,0.0
6289,1,33.8,0.0
6290,1,6.25,0.0
6291,1,2.95,0.0
6292,1,1.58,0.0
6293,1,0.42,0.0
6294,1,5.0,0.0
6295,1,1.16,0.0
6296,1,1.45,0.0
6297,1,1.45,0.0
6298,1,12.5,0.0
6299,1,2.08,0.0
6300,1,2.89,0.0
6301,1,0.42,0.0
6302,1,2.95,0.0
6303,1,5.0,0.0
6304,1,12.75,0.0
6305,1,3.9,0.0
6306,1,10.5,0.0
6307,1,15.0,0.0
6308,1,1.65,0.0
6309,1,4.95,0.0
6310,1,9.9,0.0
6311,1,10.14,0.0
6312,1,0.79,0.0
6313,1,0.79,0.0
6314,1,5.9,0.0
6315,1,5.9,0.0
6316,1,9.9,0.0
6317,1,8.75,0.0
6318,1,4.2,0.0
6319,1,1.74,0.0
6320,1,6.75,0.0
6321,1,10.4,0.0
6322,1,6.24,0.0
6323,1,2.5,0.0
6324,1,2.5,0.0
6325,1,2.5,0.0
6326,1,4.95,0.0
6327,1,8.75,0.0
6328,1,8.75,0.0
6329,1,8.75,0.0
6330,1,8.75,0.0
6331,1,11.9,0.0
6332,1,2.95,0.0
6333,1,3.4,0.0
6334,1,5.1,0.0
6335,1,14.85,0.0
6336,1,10.2,0.0
6337,1,28.8,0.0
6338,1,3.38,0.0
6339,1,2.55,0.0
6340,1,1.65,0.0
6341,1,6.75,0.0
6342,1,2.95,0.0
6343,1,1.95,0.0
6344,1,5.95,0.0
6345,1,15.9,0.0
6346,1,0.85,0.0
6347,1,0.85,0.0
6348,1,4.95,0.0
6349,1,5.95,0.0
6350,1,1.25,0.0
6351,1,0.42,0.0
6352,1,0.42,0.0
6353,1,1.26,0.0
6354,1,2.95,0.0
6355,1,0.84,0.0
6356,1,1.25,0.0
6357,1,0.85,0.0
6358,1,4.15,0.0
6359,1,2.5,0.0
6360,1,2.55,0.0
6361,1,2.08,0.0
6362,1,0.85,0.0
6363,1,0.84,0.0
6364,1,0.84,0.0
6365,1,3.75,0.0
6366,1,27.3,0.0
6367,1,4.16,0.0
6368,1,7.95,0.0
6369,1,12.75,0.0
6370,1,9.95,0.0
6371,1,2.08,0.0
6372,1,2.08,0.0
6373,1,8.4,0.0
6374,1,3.75,0.0
6375,1,15.0,0.0
6376,1,0.83,0.0
6377,1,2.5,0.0
6378,1,2.5,0.0
6379,1,2.5,0.0
6380,1,6.25,0.0
6381,1,9.9,0.0
6382,1,6.25,0.0
6383,1,3.75,0.0
6384,1,3.75,0.0
6385,1,19.9,0.0
6386,1,1.25,0.0
6387,1,1.45,0.0
6388,1,6.2,0.0
6389,1,2.55,1.0
6390,1,4.95,0.0
6391,1,2.5,0.0
6392,1,1.58,0.0
6393,1,4.15,0.0
6394,1,3.75,0.0
6395,1,3.75,0.0
6396,1,1.25,0.0
6397,1,4.15,0.0
6398,1,6.6,0.0
6399,1,6.25,0.0
6400,1,0.83,0.0
6401,1,4.56,0.0
6402,1,2.08,0.0
6403,1,3.3,0.0
6404,1,3.3,0.0
6405,1,5.95,0.0
6406,1,6.75,0.0
6407,1,1.25,0.0
6408,1,1.65,0.0
6409,1,1.69,0.0
6410,1,1.65,0.0
6411,1,1.25,0.0
6412,1,1.65,0.0
6413,1,1.65,0.0
6414,1,0.55,0.0
6415,1,7.5,0.0
6416,1,0.84,0.0
6417,1,0.85,0.0
6418,1,2.95,0.0
6419,1,7.5,0.0
6420,1,0.85,0.0
6421,1,2.95,0.0
6422,1,0.42,0.0
6423,1,1.68,0.0
6424,1,1.65,0.0
6425,1,0.42,0.0
6426,1,5.1,0.0
6427,1,1.65,0.0
6428,1,0.84,0.0
6429,1,4.16,0.0
6430,1,5.78,0.0
6431,1,1.25,0.0
6432,1,0.42,0.0
6433,1,2.55,0.0
6434,1,4.2,0.0
6435,1,4.95,0.0
6436,1,2.1,0.0
6437,1,1.25,0.0
6438,1,1.1,0.0
6439,1,0.84,0.0
6440,1,0.42,0.0
6441,1,1.68,0.0
6442,1,1.68,0.0
6443,1,0.42,0.0
6444,1,0.85,0.0
6445,1,0.85,0.0
6446,1,10.2,0.0
6447,1,3.75,0.0
6448,1,16.64,0.0
6449,1,1.25,0.0
6450,1,0.29,0.0
6451,1,2.9,0.0
6452,1,1.7,0.0
6453,1,1.25,0.0
6454,1,1.25,0.0
6455,1,1.25,0.0
6456,1,0.78,0.0
6457,1,4.95,0.0
6458,1,1.25,0.0
6459,1,1.25,0.0
6460,1,3.75,0.0
6461,1,2.08,0.0
6462,1,4.95,0.0
6463,1,1.25,0.0
6464,1,3.75,0.0
6465,1,1.95,0.0
6466,1,1.65,0.0
6467,1,2.1,0.0
6468,1,4.95,0.0
6469,1,20.8,2.0
6470,1,20.8,0.0
6471,1,30.0,0.0
6472,1,45.0,0.0
6473,1,29.7,0.0
6474,1,59.4,0.0
6475,1,8.25,0.0
6476,1,9.95,0.0
6477,1,2.1,0.0
6478,1,2.55,0.0
6479,1,0.42,0.0
6480,1,3.75,0.0
6481,1,0.42,0.0
6482,1,0.85,0.0
6483,1,6.25,0.0
6484,1,3.3,0.0
6485,1,1.65,0.0
6486,1,9.9,0.0
6487,1,4.16,0.0
6488,1,1.65,0.0
6489,1,8.32,0.0
6490,1,1.65,0.0
6491,1,1.65,0.0
6492,1,2.95,0.0
6493,1,2.95,0.0
6494,1,3.3,0.0
6495,1,5.0,0.0
6496,1,6.6,0.0
6497,1,1.3,0.0
6498,1,2.95,0.0
6499,1,8.7,0.0
6500,1,5.95,0.0
6501,1,2.08,0.0
6502,1,12.5,0.0
6503,1,3.29,0.0
6504,1,10.5,0.0
6505,1,2.55,0.0
6506,1,1.7,0.0
6507,1,4.95,0.0
6508,1,0.42,0.0
6509,1,0.84,0.0
6510,1,0.84,0.0
