CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency
14329,259,5014.84,19.36,2011-01-14 13:42:00,2011-11-22 15:50:00,312,24.9
14331,28,462.66,16.52,2011-07-27 15:14:00,2011-08-07 13:17:00,10,84.0
14332,26,866.31,33.32,2011-07-15 10:33:00,2011-11-17 11:54:00,125,6.24
14333,15,415.2,27.68,2011-10-03 10:38:00,2011-10-03 10:38:00,1,450.0
14334,162,2552.21,15.75,2010-12-16 17:37:00,2011-11-23 10:01:00,341,14.25
14335,63,468.26,7.43,2011-09-04 13:07:00,2011-11-23 13:41:00,80,23.62
14336,90,1614.91,17.94,2011-03-08 16:48:00,2011-11-23 11:40:00,259,10.42
14338,31,588.22,18.97,2011-05-27 13:30:00,2011-07-01 14:08:00,35,26.57
14339,14,309.52,22.11,2011-04-11 11:06:00,2011-04-11 11:06:00,1,420.0
14340,6,134.7,22.45,2011-05-05 09:44:00,2011-05-05 09:44:00,1,180.0
14341,129,2182.28,16.92,2011-01-25 13:55:00,2011-10-25 15:48:00,273,14.18
14342,21,668.56,31.84,2011-05-13 13:50:00,2011-11-18 13:21:00,188,3.35
14344,71,889.93,12.53,2010-12-06 11:58:00,2011-08-04 13:51:00,241,8.84
14345,6,108.98,18.16,2011-11-01 09:51:00,2011-11-01 09:51:00,1,180.0
14346,60,1021.58,17.03,2011-02-15 13:52:00,2011-08-11 09:47:00,176,10.23
14348,18,409.57,22.75,2011-03-24 16:23:00,2011-03-24 16:23:00,1,540.0
14349,31,133.5,4.31,2011-11-29 15:39:00,2011-11-29 15:39:00,1,930.0
14350,18,282.93,15.72,2011-03-10 14:14:00,2011-03-10 14:14:00,1,540.0
14351,1,51.0,51.0,2011-06-28 11:56:00,2011-06-28 11:56:00,1,30.0
14352,47,1078.96,22.96,2011-03-11 14:58:00,2011-07-05 15:41:00,116,12.16
14353,6,90.6,15.1,2011-05-08 16:06:00,2011-05-08 16:06:00,1,180.0
14354,9,163.62,18.18,2011-11-09 15:36:00,2011-12-04 11:32:00,24,11.25
14355,11,174.4,15.85,2010-12-09 12:16:00,2010-12-09 12:16:00,1,330.0
14356,33,701.23,21.25,2011-09-19 14:43:00,2011-09-21 09:18:00,1,990.0
14357,41,225.77,5.51,2011-10-27 16:23:00,2011-10-27 16:23:00,1,1230.0
14359,55,912.18,16.59,2011-09-13 09:03:00,2011-11-20 13:17:00,68,24.26
14360,118,2128.23,18.04,2011-09-06 11:58:00,2011-11-08 09:12:00,62,57.1
14362,41,161.2,3.93,2011-11-17 15:08:00,2011-11-17 15:08:00,1,1230.0
14364,69,3717.35,53.87,2011-05-12 12:56:00,2011-08-23 11:01:00,102,20.29
14367,524,9261.52,17.67,2011-03-08 14:12:00,2011-12-01 13:19:00,267,58.88
14368,8,155.0,19.38,2011-01-24 09:52:00,2011-01-24 09:52:00,1,240.0
14371,4,100.5,25.12,2011-02-17 16:35:00,2011-02-17 16:35:00,1,120.0
14373,4,76.55,19.14,2010-12-16 15:40:00,2010-12-16 15:40:00,1,120.0
14375,75,257.68,3.44,2011-06-07 13:44:00,2011-06-07 13:44:00,1,2250.0
14377,11,617.05,56.1,2011-03-22 13:38:00,2011-06-01 13:32:00,70,4.71
14379,46,348.1,7.57,2011-02-17 15:03:00,2011-10-26 16:43:00,251,5.5
14381,56,202.68,3.62,2011-10-18 17:10:00,2011-10-18 17:10:00,1,1680.0
14382,131,626.07,4.78,2011-11-13 16:18:00,2011-11-13 16:18:00,1,3930.0
14383,59,1247.69,21.15,2011-06-29 10:18:00,2011-11-01 15:53:00,125,14.16
14385,14,202.11,14.44,2011-11-16 11:55:00,2011-11-30 15:36:00,14,30.0
14386,7,142.4,20.34,2011-02-16 09:45:00,2011-02-16 09:45:00,1,210.0
14387,140,1770.56,12.65,2011-08-22 14:13:00,2011-11-07 12:29:00,76,55.26
14388,186,3212.84,17.27,2010-12-02 11:02:00,2011-11-29 13:32:00,362,15.41
14389,45,1043.46,23.19,2011-06-02 12:04:00,2011-10-05 15:17:00,125,10.8
14390,286,4652.82,16.27,2010-12-02 11:57:00,2011-11-29 13:49:00,362,23.7
14393,5,67.95,13.59,2011-05-05 18:16:00,2011-05-05 18:16:00,1,150.0
14395,350,3507.71,10.02,2010-12-02 18:15:00,2011-12-07 14:34:00,369,28.46
14396,73,487.99,6.68,2010-12-03 15:19:00,2011-10-05 16:09:00,306,7.16
14397,87,2612.96,30.03,2011-05-10 12:25:00,2011-12-07 09:22:00,210,12.43
14400,25,574.7,22.99,2011-07-13 15:50:00,2011-07-13 15:50:00,1,750.0
14401,182,4051.48,22.26,2010-12-15 09:07:00,2011-12-05 13:30:00,355,15.38
14403,20,1475.81,73.79,2011-04-06 14:23:00,2011-08-01 12:57:00,116,5.17
14404,103,1474.32,14.31,2010-12-05 16:00:00,2011-11-06 12:30:00,335,9.22
14406,8,156.75,19.59,2011-08-12 16:54:00,2011-08-12 16:54:00,1,240.0
14407,73,2157.73,29.56,2011-03-08 11:59:00,2011-08-24 14:02:00,169,12.96
14408,107,2606.53,24.36,2011-03-20 14:41:00,2011-11-29 11:41:00,253,12.69
14409,54,2059.45,38.14,2010-12-06 15:03:00,2011-09-29 18:18:00,297,5.45
14410,193,1105.07,5.73,2011-02-07 09:36:00,2011-09-08 15:08:00,213,27.18
14411,14,1063.0,75.93,2011-02-02 10:56:00,2011-02-02 10:56:00,1,420.0
14412,43,770.03,17.91,2011-09-28 08:48:00,2011-10-28 10:45:00,30,43.0
14413,23,122.7,5.33,2010-12-12 13:37:00,2010-12-12 13:37:00,1,690.0
14414,97,1496.98,15.43,2010-12-16 11:11:00,2011-09-09 12:09:00,267,10.9
14415,590,5900.28,10.0,2010-12-14 13:31:00,2011-12-08 14:38:00,359,49.3
14416,14,490.22,35.02,2011-10-28 15:10:00,2011-11-17 15:22:00,20,21.0
14418,124,1937.25,15.62,2011-08-23 17:18:00,2011-12-06 11:39:00,104,35.77
14419,206,1058.06,5.14,2010-12-10 10:56:00,2011-11-29 11:22:00,354,17.46
14420,29,387.52,13.36,2011-09-01 18:07:00,2011-09-01 18:07:00,1,870.0
14421,27,813.11,30.12,2011-05-12 10:49:00,2011-10-13 13:24:00,154,5.26
14422,222,4263.64,19.21,2011-03-17 17:26:00,2011-12-09 11:26:00,266,25.04
14423,3,265.2,88.4,2011-05-05 15:12:00,2011-05-05 15:12:00,1,90.0
14424,1,322.08,322.08,2011-11-22 11:48:00,2011-11-22 11:48:00,1,30.0
14426,224,4481.67,20.01,2011-01-31 09:51:00,2011-11-16 12:25:00,289,23.25
14427,17,363.34,21.37,2011-10-07 09:10:00,2011-10-20 14:23:00,13,39.23
14428,144,1244.83,8.64,2011-01-18 16:39:00,2011-12-02 13:17:00,317,13.63
14431,17,470.36,27.67,2011-02-10 10:40:00,2011-02-10 10:40:00,1,510.0
14432,382,2255.51,5.9,2011-09-11 14:09:00,2011-11-30 08:04:00,79,145.06
14434,12,1372.8,114.4,2011-09-28 15:31:00,2011-11-18 08:56:00,50,7.2
14436,9,89.06,9.9,2011-09-02 10:13:00,2011-09-02 10:13:00,1,270.0
14437,5,63.0,12.6,2010-12-09 09:27:00,2010-12-09 09:27:00,1,150.0
14438,9,131.9,14.66,2011-02-06 14:56:00,2011-02-06 14:56:00,1,270.0
14439,32,2661.24,83.16,2011-01-24 11:39:00,2011-01-24 11:39:00,1,960.0
14440,55,2357.68,42.87,2010-12-09 12:49:00,2011-12-01 15:42:00,357,4.62
14441,51,1712.89,33.59,2011-03-29 12:01:00,2011-12-09 09:07:00,254,6.02
14442,63,1589.82,25.24,2011-01-27 09:33:00,2011-05-19 11:36:00,112,16.88
14443,93,1420.2,15.27,2010-12-06 11:03:00,2011-10-17 10:10:00,314,8.89
14446,293,1039.58,3.55,2011-04-07 12:10:00,2011-12-09 11:34:00,245,35.88
14447,70,1163.23,16.62,2011-03-04 10:49:00,2011-11-21 08:28:00,261,8.05
14448,20,375.35,18.77,2010-12-10 17:26:00,2011-11-30 13:50:00,354,1.69
14449,258,907.1,3.52,2010-12-02 14:09:00,2011-11-21 12:06:00,353,21.93
14450,40,483.25,12.08,2011-01-23 11:53:00,2011-06-12 10:46:00,139,8.63
14451,109,662.59,6.08,2011-05-29 12:35:00,2011-10-10 13:38:00,134,24.4
14452,62,264.44,4.27,2011-09-07 11:32:00,2011-11-29 12:06:00,83,22.41
14453,22,119.93,5.45,2011-06-02 14:15:00,2011-06-02 14:15:00,1,660.0
14456,970,3062.4,3.16,2011-07-20 13:06:00,2011-12-04 13:59:00,137,212.41
14457,4,113.64,28.41,2011-02-02 09:39:00,2011-02-02 09:39:00,1,120.0
14459,37,1837.92,49.67,2011-07-07 13:35:00,2011-07-07 13:35:00,1,1110.0
14460,16,434.34,27.15,2011-02-02 11:55:00,2011-08-21 14:19:00,200,2.4
14461,180,2103.06,11.68,2011-03-23 12:15:00,2011-07-14 17:11:00,113,47.79
14462,240,2004.02,8.35,2011-01-04 12:45:00,2011-10-04 15:55:00,273,26.37
14463,6,529.62,88.27,2011-05-18 14:42:00,2011-09-02 15:20:00,107,1.68
14465,130,1058.62,8.14,2011-02-10 12:13:00,2011-04-07 12:38:00,56,69.64
14466,72,2272.4,31.56,2010-12-02 13:36:00,2011-11-10 14:07:00,343,6.3
14467,90,598.76,6.65,2011-01-31 12:35:00,2011-11-22 12:48:00,295,9.15
14470,43,461.19,10.73,2011-02-25 11:56:00,2011-11-28 10:31:00,275,4.69
14472,281,1936.84,6.89,2010-12-19 14:03:00,2011-08-28 11:01:00,251,33.59
14473,7,234.34,33.48,2011-03-02 13:56:00,2011-09-26 15:10:00,208,1.01
14474,29,547.66,18.88,2011-10-24 13:26:00,2011-10-24 13:26:00,1,870.0
14475,42,925.85,22.04,2011-02-08 10:12:00,2011-09-29 10:46:00,233,5.41
14476,19,215.7,11.35,2011-03-27 15:39:00,2011-03-27 15:39:00,1,570.0
14477,10,1309.6,130.96,2011-02-15 15:44:00,2011-11-20 11:11:00,277,1.08
14479,18,316.25,17.57,2010-12-09 12:59:00,2011-03-31 09:07:00,111,4.86
14480,13,279.05,21.47,2011-11-28 16:35:00,2011-11-28 16:35:00,1,390.0
14481,30,636.51,21.22,2011-02-25 13:53:00,2011-06-28 10:38:00,122,7.38
14482,144,2068.15,14.36,2011-04-14 16:41:00,2011-11-21 13:14:00,220,19.64
14483,9,137.1,15.23,2011-03-03 10:26:00,2011-03-03 10:26:00,1,270.0
14484,14,321.92,22.99,2011-10-20 14:11:00,2011-10-20 14:11:00,1,420.0
14485,47,165.75,3.53,2011-11-01 12:25:00,2011-11-01 12:25:00,1,1410.0
14487,144,1196.33,8.31,2010-12-06 13:22:00,2011-11-13 12:17:00,341,12.67
14488,46,1064.28,23.14,2011-10-03 09:30:00,2011-10-03 09:30:00,1,1380.0
14489,30,463.38,15.45,2011-05-16 14:51:00,2011-05-16 14:51:00,1,900.0
14491,17,340.93,20.05,2010-12-02 12:10:00,2011-06-17 15:22:00,197,2.59
14493,120,2383.24,19.86,2011-07-07 16:59:00,2011-12-02 16:14:00,147,24.49
14494,7,139.56,19.94,2011-11-14 09:21:00,2011-11-14 09:21:00,1,210.0
14495,6,123.8,20.63,2011-08-10 14:13:00,2011-10-20 12:28:00,70,2.57
14496,19,538.81,28.36,2010-12-01 15:35:00,2011-02-01 09:01:00,61,9.34
14497,29,475.37,16.39,2011-02-03 17:01:00,2011-02-03 17:01:00,1,870.0
14498,193,1957.32,10.14,2010-12-13 11:29:00,2011-10-28 12:09:00,319,18.15
14499,194,815.32,4.2,2011-03-06 11:55:00,2011-11-13 13:01:00,252,23.1
14500,7,356.85,50.98,2011-06-03 10:08:00,2011-09-12 16:45:00,101,2.08
14501,10,251.21,25.12,2011-01-24 10:43:00,2011-06-09 12:02:00,136,2.21
14502,624,2470.67,3.96,2011-01-30 15:52:00,2011-11-20 11:50:00,293,63.89
14503,164,3543.26,21.61,2011-06-14 10:00:00,2011-12-06 13:30:00,175,28.11
14504,107,673.26,6.29,2011-03-06 14:38:00,2011-10-23 16:00:00,231,13.9
14505,799,5905.64,7.39,2010-12-12 16:14:00,2011-11-22 15:45:00,344,69.68
14506,316,2012.17,6.37,2010-12-05 14:25:00,2011-11-22 13:02:00,351,27.01
14507,96,1383.18,14.41,2011-03-08 17:23:00,2011-11-16 12:21:00,252,11.43
14508,57,276.42,4.85,2011-09-11 11:29:00,2011-11-17 19:48:00,67,25.52
14511,68,1314.81,19.34,2011-07-29 12:13:00,2011-11-28 17:05:00,122,16.72
14512,23,275.28,11.97,2011-04-21 19:05:00,2011-06-05 12:39:00,44,15.68
14513,12,455.59,37.97,2011-02-24 09:36:00,2011-08-31 11:25:00,188,1.91
14514,73,1055.35,14.46,2011-01-12 15:22:00,2011-10-09 16:05:00,270,8.11
14515,101,2102.09,20.81,2011-05-05 12:13:00,2011-11-22 11:37:00,200,15.15
14517,18,330.45,18.36,2011-07-21 11:42:00,2011-11-06 14:20:00,108,5.0
14518,16,174.37,10.9,2011-10-06 14:43:00,2011-10-06 14:43:00,1,480.0
14520,4,270.6,67.65,2011-02-22 09:15:00,2011-12-08 09:46:00,289,0.42
14522,17,974.54,57.33,2011-05-25 16:01:00,2011-11-15 13:24:00,173,2.95
14523,12,241.09,20.09,2011-08-23 13:13:00,2011-08-23 13:13:00,1,360.0
14524,203,1867.68,9.2,2010-12-14 11:01:00,2011-11-08 12:29:00,329,18.51
14525,291,4332.2,14.89,2010-12-13 17:40:00,2011-11-20 11:37:00,341,25.6
14527,972,8508.82,8.75,2010-12-05 13:17:00,2011-12-07 12:19:00,366,79.67
14528,18,364.22,20.23,2011-11-02 17:09:00,2011-11-02 17:09:00,1,540.0
14529,229,620.04,2.71,2011-08-21 14:10:00,2011-10-10 15:27:00,50,137.4
14530,216,2925.91,13.55,2011-02-16 10:47:00,2011-11-14 10:38:00,270,24.0
14532,64,932.85,14.58,2010-12-22 13:48:00,2011-04-17 13:05:00,115,16.7
14533,62,1949.72,31.45,2010-12-22 11:07:00,2011-11-15 12:05:00,328,5.67
14534,519,4447.05,8.57,2011-01-25 12:33:00,2011-12-07 12:19:00,315,49.43
14535,330,2864.19,8.68,2011-04-05 12:50:00,2011-10-10 15:39:00,188,52.66
14536,19,171.8,9.04,2011-03-25 12:21:00,2011-03-25 12:21:00,1,570.0
14537,10,355.56,35.56,2011-10-13 10:54:00,2011-10-13 10:54:00,1,300.0
14538,19,388.25,20.43,2011-03-28 14:57:00,2011-10-06 10:31:00,191,2.98
14539,32,537.48,16.8,2011-10-26 12:03:00,2011-11-24 09:50:00,28,34.29
14540,76,996.26,13.11,2011-02-03 15:02:00,2011-11-30 10:15:00,299,7.63
14541,111,1461.65,13.17,2011-01-24 14:16:00,2011-10-12 10:08:00,260,12.81
14542,5,103.25,20.65,2011-06-07 08:19:00,2011-06-07 08:19:00,1,150.0
14543,72,3630.33,50.42,2010-12-10 11:51:00,2011-11-11 12:45:00,336,6.43
14544,114,2024.45,17.76,2010-12-13 12:50:00,2011-11-15 15:06:00,337,10.15
14546,399,2578.09,6.46,2011-04-05 12:37:00,2011-12-04 13:00:00,243,49.26
14547,366,4007.54,10.95,2011-10-16 14:35:00,2011-12-06 11:06:00,50,219.6
14548,4,652.8,163.2,2011-01-26 08:38:00,2011-07-12 12:19:00,167,0.72
14549,56,289.24,5.16,2011-02-01 13:47:00,2011-02-01 13:47:00,1,1680.0
14550,48,765.62,15.95,2011-10-26 12:14:00,2011-11-29 12:12:00,33,43.64
14551,10,186.23,18.62,2011-05-19 18:21:00,2011-11-21 13:36:00,185,1.62
14552,58,165.07,2.85,2011-07-11 12:49:00,2011-07-11 12:49:00,1,1740.0
14553,113,859.27,7.6,2011-01-04 15:40:00,2011-11-20 13:20:00,319,10.63
14554,216,2381.04,11.02,2011-10-18 13:04:00,2011-11-29 16:44:00,42,154.29
14555,21,324.14,15.44,2011-02-10 17:19:00,2011-10-13 16:24:00,244,2.58
14557,16,788.38,49.27,2011-09-15 15:48:00,2011-09-15 15:48:00,1,480.0
14560,74,2237.77,30.24,2010-12-17 09:22:00,2011-12-02 15:22:00,350,6.34
14561,69,1080.76,15.66,2011-06-08 13:26:00,2011-09-25 12:39:00,108,19.17
14562,423,5074.77,12.0,2011-02-08 14:45:00,2011-12-06 11:05:00,300,42.3
14565,127,3099.12,24.4,2010-12-13 13:25:00,2011-09-05 09:07:00,265,14.38
14566,4,1432.0,358.0,2011-08-21 11:05:00,2011-08-21 11:05:00,1,120.0
14567,33,1530.36,46.37,2011-08-01 13:48:00,2011-10-14 10:21:00,73,13.56
14569,12,227.39,18.95,2011-12-08 14:58:00,2011-12-08 14:58:00,1,360.0
14570,29,218.06,7.52,2011-03-04 10:39:00,2011-03-04 10:58:00,1,870.0
14572,270,2832.84,10.49,2011-01-19 17:23:00,2011-12-06 14:40:00,320,25.31
14573,235,1653.42,7.04,2010-12-02 19:59:00,2011-06-13 11:15:00,192,36.72
14576,1,35.4,35.4,2010-12-02 17:51:00,2010-12-02 17:51:00,1,30.0
14577,123,859.71,6.99,2010-12-12 11:26:00,2011-11-27 12:47:00,350,10.54
14578,24,168.63,7.03,2011-12-06 17:18:00,2011-12-06 17:18:00,1,720.0
14581,17,138.6,8.15,2011-11-23 12:39:00,2011-11-23 12:39:00,1,510.0
14582,6,114.11,19.02,2011-10-30 11:56:00,2011-10-30 11:56:00,1,180.0
14583,330,1052.55,3.19,2011-05-18 11:28:00,2011-12-04 12:32:00,200,49.5
14584,100,1042.26,10.42,2011-05-25 17:31:00,2011-06-23 18:33:00,29,103.45
14585,29,157.05,5.42,2011-10-20 14:33:00,2011-10-20 14:33:00,1,870.0
14586,19,237.36,12.49,2011-03-08 10:04:00,2011-03-08 10:04:00,1,570.0
14587,383,1601.14,4.18,2011-01-12 13:16:00,2011-11-21 11:34:00,312,36.83
14589,3,39.75,13.25,2010-12-03 11:42:00,2010-12-03 11:42:00,1,90.0
14591,197,1447.14,7.35,2011-05-10 14:09:00,2011-11-24 13:57:00,197,30.0
14592,164,570.46,3.48,2011-10-06 18:08:00,2011-11-04 16:35:00,28,175.71
14593,152,617.99,4.07,2011-05-25 11:14:00,2011-11-18 12:48:00,177,25.76
14594,53,379.83,7.17,2010-12-01 13:54:00,2011-12-02 13:28:00,365,4.36
14595,102,1740.6,17.06,2011-01-30 13:36:00,2011-11-20 12:12:00,293,10.44
14597,55,883.15,16.06,2011-06-01 12:33:00,2011-11-28 13:13:00,180,9.17
14598,50,221.97,4.44,2011-10-26 13:19:00,2011-10-26 13:19:00,1,1500.0
14600,25,393.33,15.73,2011-02-07 09:48:00,2011-02-07 09:48:00,1,750.0
14601,7,213.96,30.57,2011-11-29 09:48:00,2011-11-29 09:48:00,1,210.0
14603,2,660.0,330.0,2011-03-10 10:27:00,2011-03-10 10:27:00,1,60.0
14606,2700,12156.65,4.5,2010-12-01 16:57:00,2011-12-08 19:28:00,372,217.74
14607,86,16569.5,192.67,2011-03-23 15:22:00,2011-11-24 10:35:00,245,10.53
14608,20,1785.15,89.26,2010-12-12 14:49:00,2011-12-05 16:52:00,358,1.68
14609,4,601.56,150.39,2011-02-16 12:10:00,2011-09-28 12:54:00,224,0.54
14616,3,406.08,135.36,2011-01-26 12:42:00,2011-04-11 09:54:00,74,1.22
14618,16,553.44,34.59,2011-01-06 11:59:00,2011-11-30 13:45:00,328,1.46
14619,20,394.44,19.72,2011-04-08 07:37:00,2011-04-08 07:37:00,1,600.0
14620,26,412.78,15.88,2011-03-01 08:30:00,2011-05-18 11:58:00,78,10.0
14621,92,1788.36,19.44,2010-12-16 13:00:00,2011-12-08 16:22:00,357,7.73
14622,21,320.58,15.27,2011-06-08 12:42:00,2011-06-08 12:42:00,1,630.0
14623,134,889.25,6.64,2011-04-18 13:54:00,2011-11-07 13:56:00,203,19.8
14624,13,225.85,17.37,2011-10-11 14:39:00,2011-10-13 13:44:00,1,390.0
14625,53,899.63,16.97,2010-12-13 15:36:00,2011-05-27 15:32:00,164,9.7
14626,122,2791.27,22.88,2011-04-20 13:18:00,2011-11-16 10:37:00,209,17.51
14628,24,671.96,28.0,2011-04-11 14:43:00,2011-09-09 14:58:00,151,4.77
14629,152,959.01,6.31,2011-10-23 16:13:00,2011-12-05 16:55:00,43,106.05
14631,41,1006.98,24.56,2011-02-14 09:31:00,2011-10-20 11:17:00,248,4.96
14632,8,114.56,14.32,2011-03-22 08:49:00,2011-03-22 08:49:00,1,240.0
14633,20,344.9,17.24,2011-03-18 17:07:00,2011-03-18 17:07:00,1,600.0
14636,28,609.85,21.78,2011-03-16 09:52:00,2011-11-03 16:12:00,232,3.62
14638,16,443.6,27.72,2011-10-20 10:10:00,2011-10-20 10:10:00,1,480.0
14639,172,2984.49,17.35,2010-12-13 13:50:00,2011-10-18 15:06:00,309,16.7
14640,106,2125.08,20.05,2011-04-26 12:31:00,2011-11-15 13:07:00,203,15.67
14641,7,110.46,15.78,2011-11-18 10:42:00,2011-11-18 10:42:00,1,210.0
14642,2,96.12,48.06,2011-10-12 11:08:00,2011-10-12 11:08:00,1,60.0
14643,31,693.81,22.38,2010-12-16 17:53:00,2011-06-22 14:41:00,187,4.97
14644,26,830.76,31.95,2011-02-14 14:14:00,2011-10-03 08:30:00,230,3.39
14645,30,597.09,19.9,2011-03-09 09:52:00,2011-07-06 09:15:00,118,7.63
14646,2076,280206.02,134.97,2010-12-20 10:09:00,2011-12-08 12:12:00,353,176.43
14647,30,243.22,8.11,2011-05-22 13:40:00,2011-05-22 13:40:00,1,900.0
14649,199,1417.29,7.12,2011-05-11 14:37:00,2011-12-05 12:30:00,207,28.84
14651,102,654.6,6.42,2011-05-12 16:29:00,2011-10-03 15:52:00,143,21.4
14652,29,114.18,3.94,2011-09-23 14:21:00,2011-09-23 14:21:00,1,870.0
14653,237,1947.55,8.22,2011-01-05 13:40:00,2011-12-08 13:45:00,337,21.1
14655,49,1932.23,39.43,2011-05-01 14:59:00,2011-12-01 16:28:00,214,6.87
14656,80,291.05,3.64,2011-03-01 13:19:00,2011-06-23 13:51:00,114,21.05
14657,126,848.22,6.73,2011-01-17 15:19:00,2011-11-22 12:47:00,308,12.27
14658,29,247.15,8.52,2011-08-14 15:42:00,2011-12-04 15:35:00,111,7.84
14659,253,2529.93,10.0,2011-01-28 12:43:00,2011-12-01 12:17:00,306,24.8
14660,30,285.74,9.52,2011-08-31 10:40:00,2011-09-14 11:34:00,14,64.29
14661,4,107.95,26.99,2011-11-13 11:51:00,2011-11-13 11:51:00,1,120.0
14662,168,771.17,4.59,2011-01-27 17:41:00,2011-11-11 12:13:00,287,17.56
14664,99,637.89,6.44,2011-11-06 14:56:00,2011-11-20 10:59:00,13,228.46
14665,90,1835.7,20.4,2011-02-02 09:08:00,2011-10-10 09:14:00,250,10.8
14666,14,195.25,13.95,2011-11-15 12:57:00,2011-11-15 12:57:00,1,420.0
14667,573,9241.2,16.13,2010-12-06 13:13:00,2011-11-29 11:30:00,357,48.15
14669,170,1269.99,7.47,2011-01-11 12:30:00,2011-04-12 11:43:00,90,56.67
14670,132,411.53,3.12,2011-03-04 13:58:00,2011-03-04 14:13:00,1,3960.0
14672,61,765.55,12.55,2011-01-07 15:48:00,2011-04-19 10:19:00,101,18.12
14673,74,1736.4,23.46,2010-12-07 12:49:00,2011-12-06 14:31:00,364,6.1
14675,102,604.75,5.93,2011-11-23 12:58:00,2011-11-23 12:58:00,1,3060.0
14676,42,2548.24,60.67,2011-03-01 14:26:00,2011-11-08 13:29:00,251,5.02
14680,258,28754.11,111.45,2010-12-03 12:05:00,2011-11-14 16:59:00,346,22.37
14681,7,498.95,71.28,2011-05-12 10:45:00,2011-09-29 15:52:00,140,1.5
14682,2,52.0,26.0,2011-05-22 12:51:00,2011-06-05 12:12:00,13,4.62
14684,421,1236.28,2.94,2010-12-12 12:44:00,2011-11-14 11:33:00,336,37.59
14687,15,628.38,41.89,2011-08-25 11:59:00,2011-08-25 11:59:00,1,450.0
14688,327,5630.87,17.22,2010-12-01 09:37:00,2011-12-02 12:26:00,366,26.8
14689,13,112.8,8.68,2011-05-15 11:22:00,2011-05-15 11:22:00,1,390.0
14690,50,371.7,7.43,2011-07-11 11:58:00,2011-10-26 15:39:00,107,14.02
14691,71,2114.33,29.78,2011-05-11 09:55:00,2011-11-09 12:30:00,182,11.7
14692,68,591.55,8.7,2011-01-21 13:47:00,2011-07-25 15:08:00,185,11.03
14693,8,172.9,21.61,2011-03-20 12:50:00,2011-03-20 12:50:00,1,240.0
14696,130,2078.95,15.99,2010-12-01 15:37:00,2011-12-05 13:43:00,368,10.6
14697,22,188.61,8.57,2011-05-05 15:29:00,2011-05-05 15:39:00,1,660.0
14698,210,1250.76,5.96,2011-10-19 12:54:00,2011-12-08 12:26:00,49,128.57
14699,8,109.13,13.64,2011-05-09 14:54:00,2011-05-09 14:54:00,1,240.0
14700,115,2235.3,19.44,2011-04-15 13:16:00,2011-11-07 14:40:00,206,16.75
14701,335,2549.37,7.61,2011-01-27 12:40:00,2011-11-29 12:38:00,305,32.95
14702,347,3292.14,9.49,2010-12-09 19:23:00,2011-12-08 19:29:00,364,28.6
14703,22,318.17,14.46,2011-11-25 09:23:00,2011-11-25 09:23:00,1,660.0
14704,415,1546.91,3.73,2011-06-12 13:59:00,2011-11-28 12:51:00,168,74.11
14705,1,179.0,179.0,2011-05-25 12:39:00,2011-05-25 12:39:00,1,30.0
14708,28,1126.37,40.23,2010-12-06 12:23:00,2011-12-07 08:21:00,365,2.3
14709,196,4921.04,25.11,2010-12-16 13:43:00,2011-11-24 15:41:00,343,17.14
14710,139,606.13,4.36,2011-10-11 13:49:00,2011-11-25 14:53:00,45,92.67
14711,357,2868.8,8.04,2011-03-22 13:32:00,2011-11-29 14:58:00,252,42.5
14712,25,917.07,36.68,2011-08-19 13:33:00,2011-11-10 12:59:00,82,9.15
14713,339,2666.36,7.87,2010-12-09 18:58:00,2011-11-30 16:26:00,355,28.65
14714,10,160.19,16.02,2011-11-15 13:07:00,2011-11-15 13:07:00,1,300.0
14715,71,867.38,12.22,2011-01-12 13:27:00,2011-11-15 12:10:00,306,6.96
14716,55,329.68,5.99,2011-07-14 12:42:00,2011-10-27 17:29:00,105,15.71
14719,237,1602.13,6.76,2011-04-04 14:17:00,2011-12-08 12:43:00,247,28.79
14720,37,663.81,17.94,2011-08-05 12:06:00,2011-12-04 12:02:00,120,9.25
14722,29,187.92,6.48,2011-07-15 14:58:00,2011-07-15 14:58:00,1,870.0
14723,278,1158.3,4.17,2010-12-03 14:18:00,2011-11-29 15:23:00,361,23.1
14725,52,718.08,13.81,2011-11-15 12:42:00,2011-11-15 12:42:00,1,1560.0
14727,10,268.58,26.86,2011-03-10 14:45:00,2011-03-10 14:45:00,1,300.0
14729,71,313.49,4.42,2010-12-01 12:43:00,2010-12-01 12:43:00,1,2130.0
14730,501,2005.06,4.0,2011-03-08 12:49:00,2011-12-08 14:39:00,275,54.65
14731,45,380.02,8.44,2011-05-11 13:06:00,2011-10-23 15:54:00,165,8.18
14732,147,2702.49,18.38,2011-01-04 14:40:00,2011-12-01 14:34:00,330,13.36
14733,202,9585.91,47.46,2010-12-07 11:30:00,2011-11-23 15:39:00,351,17.26
14735,194,6065.69,31.27,2010-12-16 16:05:00,2011-12-06 12:09:00,354,16.44
14737,17,1164.55,68.5,2010-12-21 13:49:00,2011-12-06 10:16:00,349,1.46
14738,54,1314.45,24.34,2011-01-27 14:10:00,2011-10-28 08:56:00,273,5.93
14739,60,3902.28,65.04,2010-12-07 14:58:00,2011-12-05 16:54:00,363,4.96
14740,89,1448.21,16.27,2011-03-01 08:35:00,2011-05-26 18:17:00,86,31.05
