CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency,Segment,total_spend_mean,total_spend_count,purchase_frequency_mean,customer_lifespan_mean,Segment_Label
13745,25,300.04,12.0,2011-06-30 16:43:00,2011-06-30 16:43:00,1,750.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13747,1,79.6,79.6,2010-12-01 10:37:00,2010-12-01 10:37:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13748,28,948.25,33.87,2010-12-01 09:00:00,2011-09-05 09:45:00,278,3.02,0,3180.78,1865,16.36,267.89,High Value Irregular
13750,24,1647.26,68.64,2011-01-07 11:49:00,2011-10-17 12:16:00,283,2.54,0,3180.78,1865,16.36,267.89,High Value Irregular
13751,9,296.25,32.92,2011-02-24 15:56:00,2011-02-24 15:56:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13752,76,1186.28,15.61,2011-04-07 12:04:00,2011-08-07 14:16:00,122,18.69,1,610.78,2179,273.52,29.71,Low Value Irregular
13753,35,741.26,21.18,2011-02-25 12:48:00,2011-02-25 12:48:00,1,1050.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13754,12,282.6,23.55,2011-01-26 14:58:00,2011-07-11 11:51:00,165,2.18,0,3180.78,1865,16.36,267.89,High Value Irregular
13755,342,2161.35,6.32,2011-10-07 15:45:00,2011-12-06 12:26:00,59,173.9,1,610.78,2179,273.52,29.71,Low Value Irregular
13756,142,5189.52,36.55,2010-12-07 11:41:00,2011-12-07 16:44:00,365,11.67,0,3180.78,1865,16.36,267.89,High Value Irregular
13758,117,3190.55,27.27,2010-12-01 12:08:00,2011-11-28 11:11:00,361,9.72,0,3180.78,1865,16.36,267.89,High Value Irregular
13759,25,659.41,26.38,2011-09-29 15:40:00,2011-11-06 14:47:00,37,20.27,1,610.78,2179,273.52,29.71,Low Value Irregular
13760,57,286.79,5.03,2011-03-28 12:52:00,2011-10-16 16:13:00,202,8.47,0,3180.78,1865,16.36,267.89,High Value Irregular
13761,70,1070.65,15.3,2011-06-13 08:43:00,2011-10-20 14:01:00,129,16.28,1,610.78,2179,273.52,29.71,Low Value Irregular
13762,7,306.72,43.82,2011-05-05 09:15:00,2011-05-05 09:15:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13763,15,1714.96,114.33,2011-10-07 15:13:00,2011-10-07 15:13:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13764,208,1521.76,7.32,2011-01-06 14:53:00,2011-09-30 12:03:00,266,23.46,0,3180.78,1865,16.36,267.89,High Value Irregular
13767,368,17220.36,46.79,2010-12-01 10:47:00,2011-12-07 15:00:00,371,29.76,0,3180.78,1865,16.36,267.89,High Value Irregular
13769,135,2796.51,20.71,2010-12-07 13:28:00,2011-12-07 15:08:00,365,11.1,0,3180.78,1865,16.36,267.89,High Value Irregular
13771,119,2634.45,22.14,2011-04-06 15:47:00,2011-10-06 14:18:00,182,19.62,0,3180.78,1865,16.36,267.89,High Value Irregular
13772,177,1132.13,6.4,2011-04-14 12:31:00,2011-11-06 11:43:00,205,25.9,0,3180.78,1865,16.36,267.89,High Value Irregular
13774,22,345.0,15.68,2011-09-19 12:06:00,2011-09-19 12:06:00,1,660.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13777,197,25977.16,131.86,2010-12-01 16:01:00,2011-12-09 12:25:00,372,15.89,0,3180.78,1865,16.36,267.89,High Value Irregular
13778,9,178.7,19.86,2011-08-28 15:25:00,2011-08-28 15:25:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13780,57,360.01,6.32,2011-06-22 11:43:00,2011-12-02 13:49:00,163,10.49,0,3180.78,1865,16.36,267.89,High Value Irregular
13781,17,127.84,7.52,2011-04-03 12:08:00,2011-04-03 12:08:00,1,510.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13782,115,912.0,7.93,2011-01-16 11:08:00,2011-11-27 11:54:00,315,10.95,0,3180.78,1865,16.36,267.89,High Value Irregular
13784,31,2462.79,79.44,2011-01-11 14:38:00,2011-11-30 09:33:00,322,2.89,0,3180.78,1865,16.36,267.89,High Value Irregular
13786,7,230.4,32.91,2010-12-07 13:53:00,2010-12-07 13:53:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13787,31,309.04,9.97,2010-12-10 14:45:00,2011-09-25 12:06:00,288,3.23,0,3180.78,1865,16.36,267.89,High Value Irregular
13790,45,348.8,7.75,2011-12-05 15:48:00,2011-12-05 15:48:00,1,1350.0,2,938.09,286,1936.3,1.37,Low Value Regular
13791,11,1516.0,137.82,2011-06-24 16:38:00,2011-08-04 11:44:00,40,8.25,1,610.78,2179,273.52,29.71,Low Value Irregular
13792,13,195.55,15.04,2011-02-25 14:03:00,2011-10-04 14:31:00,221,1.76,0,3180.78,1865,16.36,267.89,High Value Irregular
13798,349,37153.85,106.46,2010-12-02 17:24:00,2011-12-08 15:51:00,370,28.3,0,3180.78,1865,16.36,267.89,High Value Irregular
13799,39,688.86,17.66,2011-02-18 14:18:00,2011-08-15 12:07:00,177,6.61,0,3180.78,1865,16.36,267.89,High Value Irregular
13800,33,558.32,16.92,2011-02-03 12:27:00,2011-02-03 12:27:00,1,990.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13801,23,324.8,14.12,2011-10-04 10:15:00,2011-10-04 10:15:00,1,690.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13802,60,4599.42,76.66,2011-02-01 12:03:00,2011-07-24 10:54:00,172,10.47,0,3180.78,1865,16.36,267.89,High Value Irregular
13803,17,277.07,16.3,2011-03-29 12:57:00,2011-03-29 12:57:00,1,510.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13804,137,2635.79,19.24,2011-02-23 09:09:00,2011-11-09 12:32:00,259,15.87,0,3180.78,1865,16.36,267.89,High Value Irregular
13805,13,924.6,71.12,2011-08-02 15:29:00,2011-10-18 14:50:00,76,5.13,1,610.78,2179,273.52,29.71,Low Value Irregular
13806,10,256.38,25.64,2011-10-07 11:43:00,2011-10-07 11:43:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13807,7,112.6,16.09,2010-12-07 15:48:00,2010-12-07 15:48:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13808,76,1747.66,23.0,2011-09-04 12:07:00,2011-12-04 12:18:00,91,25.05,1,610.78,2179,273.52,29.71,Low Value Irregular
13809,12,155.05,12.92,2011-02-07 13:15:00,2011-02-07 13:15:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13810,35,1499.01,42.83,2011-10-14 12:57:00,2011-11-11 08:33:00,27,38.89,1,610.78,2179,273.52,29.71,Low Value Irregular
13811,13,814.5,62.65,2011-04-14 18:40:00,2011-06-09 09:54:00,55,7.09,1,610.78,2179,273.52,29.71,Low Value Irregular
13812,36,539.0,14.97,2011-08-26 12:54:00,2011-10-28 14:27:00,63,17.14,1,610.78,2179,273.52,29.71,Low Value Irregular
13813,69,1366.86,19.81,2011-07-28 10:33:00,2011-10-31 10:38:00,95,21.79,1,610.78,2179,273.52,29.71,Low Value Irregular
13814,57,1579.12,27.7,2011-07-25 13:54:00,2011-09-08 13:48:00,44,38.86,1,610.78,2179,273.52,29.71,Low Value Irregular
13815,176,4027.36,22.88,2011-01-25 12:16:00,2011-11-17 14:19:00,296,17.84,0,3180.78,1865,16.36,267.89,High Value Irregular
13816,28,571.67,20.42,2011-10-06 14:37:00,2011-11-16 08:38:00,40,21.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13817,24,382.98,15.96,2010-12-23 11:46:00,2011-11-10 17:49:00,322,2.24,0,3180.78,1865,16.36,267.89,High Value Irregular
13819,36,1140.35,31.68,2011-01-24 10:38:00,2011-02-11 10:38:00,18,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13821,59,385.64,6.54,2011-03-23 11:30:00,2011-07-18 09:49:00,116,15.26,1,610.78,2179,273.52,29.71,Low Value Irregular
13822,96,632.0,6.58,2011-10-30 15:55:00,2011-12-04 12:13:00,34,84.71,1,610.78,2179,273.52,29.71,Low Value Irregular
13823,40,957.66,23.94,2011-09-09 10:42:00,2011-11-21 10:22:00,72,16.67,1,610.78,2179,273.52,29.71,Low Value Irregular
13824,46,1698.94,36.93,2011-02-02 13:07:00,2011-11-07 12:41:00,277,4.98,0,3180.78,1865,16.36,267.89,High Value Irregular
13826,10,189.5,18.95,2011-06-16 13:48:00,2011-06-16 13:48:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13827,93,412.05,4.43,2011-07-19 15:38:00,2011-10-13 12:38:00,85,32.82,1,610.78,2179,273.52,29.71,Low Value Irregular
13828,15,209.49,13.97,2011-11-17 16:02:00,2011-11-17 16:02:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13831,74,2202.99,29.77,2010-12-05 12:13:00,2011-11-23 15:41:00,353,6.29,0,3180.78,1865,16.36,267.89,High Value Irregular
13832,3,52.2,17.4,2011-11-20 15:36:00,2011-11-20 15:36:00,1,90.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13833,29,384.8,13.27,2011-07-03 13:27:00,2011-07-03 13:27:00,1,870.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13835,55,834.57,15.17,2011-05-08 15:22:00,2011-11-14 15:37:00,190,8.68,0,3180.78,1865,16.36,267.89,High Value Irregular
13837,19,271.24,14.28,2011-01-26 12:15:00,2011-05-12 12:10:00,105,5.43,1,610.78,2179,273.52,29.71,Low Value Irregular
13838,174,691.73,3.98,2010-12-05 10:45:00,2011-12-04 11:00:00,364,14.34,0,3180.78,1865,16.36,267.89,High Value Irregular
13841,1,85.0,85.0,2011-04-01 12:10:00,2011-04-01 12:10:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13842,206,3385.62,16.44,2010-12-08 10:39:00,2011-10-12 10:51:00,308,20.06,0,3180.78,1865,16.36,267.89,High Value Irregular
13844,20,361.62,18.08,2011-11-28 13:21:00,2011-11-28 13:21:00,1,600.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13845,9,312.98,34.78,2011-10-06 08:25:00,2011-10-06 08:25:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13846,55,865.06,15.73,2010-12-14 16:07:00,2011-11-15 12:07:00,335,4.93,0,3180.78,1865,16.36,267.89,High Value Irregular
13848,5,1255.0,251.0,2010-12-08 15:10:00,2011-09-08 12:58:00,273,0.55,0,3180.78,1865,16.36,267.89,High Value Irregular
13849,101,1537.95,15.23,2011-06-22 10:11:00,2011-10-19 10:59:00,119,25.46,1,610.78,2179,273.52,29.71,Low Value Irregular
13850,93,1595.48,17.16,2011-08-02 14:04:00,2011-08-02 14:04:00,1,2790.0,2,938.09,286,1936.3,1.37,Low Value Regular
13851,81,2651.46,32.73,2011-02-24 17:18:00,2011-09-05 12:36:00,192,12.66,0,3180.78,1865,16.36,267.89,High Value Irregular
13853,23,1090.14,47.4,2011-10-13 14:18:00,2011-10-13 14:18:00,1,690.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13854,110,8109.52,73.72,2010-12-09 10:48:00,2011-12-01 09:06:00,356,9.27,0,3180.78,1865,16.36,267.89,High Value Irregular
13856,14,388.5,27.75,2011-05-20 13:13:00,2011-06-24 10:03:00,34,12.35,1,610.78,2179,273.52,29.71,Low Value Irregular
13858,11,216.17,19.65,2011-10-13 16:17:00,2011-10-13 16:17:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13859,28,201.16,7.18,2011-01-17 16:14:00,2011-01-17 16:14:00,1,840.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13860,76,1245.9,16.39,2011-09-14 09:27:00,2011-12-08 12:57:00,85,26.82,1,610.78,2179,273.52,29.71,Low Value Irregular
13862,139,2209.36,15.89,2011-01-11 15:13:00,2011-11-21 16:24:00,314,13.28,0,3180.78,1865,16.36,267.89,High Value Irregular
13863,20,305.78,15.29,2011-04-06 10:20:00,2011-04-06 10:20:00,1,600.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13865,30,501.56,16.72,2011-02-23 12:04:00,2011-10-12 13:31:00,231,3.9,0,3180.78,1865,16.36,267.89,High Value Irregular
13866,7,145.67,20.81,2011-09-26 14:54:00,2011-09-26 14:54:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13867,61,1015.29,16.64,2011-05-05 17:28:00,2011-11-08 15:48:00,186,9.84,0,3180.78,1865,16.36,267.89,High Value Irregular
13868,33,3192.54,96.74,2011-11-01 12:45:00,2011-12-02 16:32:00,31,31.94,1,610.78,2179,273.52,29.71,Low Value Irregular
13869,307,3104.95,10.11,2010-12-17 15:14:00,2011-08-08 13:53:00,233,39.53,0,3180.78,1865,16.36,267.89,High Value Irregular
13870,115,2770.94,24.1,2011-02-25 09:09:00,2011-12-07 13:23:00,285,12.11,0,3180.78,1865,16.36,267.89,High Value Irregular
13871,336,6403.25,19.06,2011-02-04 09:30:00,2011-11-17 10:49:00,286,35.24,0,3180.78,1865,16.36,267.89,High Value Irregular
13873,23,389.6,16.94,2011-02-03 09:37:00,2011-08-12 10:08:00,190,3.63,0,3180.78,1865,16.36,267.89,High Value Irregular
13874,18,540.45,30.02,2010-12-16 18:20:00,2010-12-16 18:20:00,1,540.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13875,104,1786.79,17.18,2011-02-11 15:39:00,2011-10-17 09:36:00,247,12.63,0,3180.78,1865,16.36,267.89,High Value Irregular
13876,7,122.7,17.53,2011-10-07 10:22:00,2011-10-07 10:22:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13877,3,117.24,39.08,2011-09-14 15:49:00,2011-09-14 15:49:00,1,90.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13878,36,1281.53,35.6,2011-10-16 12:19:00,2011-10-16 12:19:00,1,1080.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13880,165,3219.77,19.51,2010-12-07 14:00:00,2011-11-18 13:44:00,345,14.35,0,3180.78,1865,16.36,267.89,High Value Irregular
13881,178,17159.52,96.4,2011-02-01 10:14:00,2011-12-06 12:50:00,308,17.34,0,3180.78,1865,16.36,267.89,High Value Irregular
13882,65,1191.13,18.33,2011-10-06 15:28:00,2011-12-07 11:16:00,61,31.97,1,610.78,2179,273.52,29.71,Low Value Irregular
13883,142,2674.48,18.83,2011-03-31 17:17:00,2011-11-29 10:45:00,242,17.6,0,3180.78,1865,16.36,267.89,High Value Irregular
13884,59,787.6,13.35,2011-03-01 13:40:00,2011-12-02 16:30:00,276,6.41,0,3180.78,1865,16.36,267.89,High Value Irregular
13885,28,506.8,18.1,2011-05-23 08:52:00,2011-06-03 15:07:00,11,76.36,1,610.78,2179,273.52,29.71,Low Value Irregular
13886,16,243.56,15.22,2011-09-29 13:17:00,2011-09-29 13:17:00,1,480.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13887,19,349.55,18.4,2011-05-19 17:22:00,2011-05-19 17:22:00,1,570.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13888,40,605.63,15.14,2011-05-05 14:41:00,2011-08-12 10:13:00,98,12.24,1,610.78,2179,273.52,29.71,Low Value Irregular
13889,15,416.9,27.79,2011-09-08 09:13:00,2011-09-08 09:13:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13890,110,1883.81,17.13,2010-12-16 09:31:00,2011-12-08 15:36:00,357,9.24,0,3180.78,1865,16.36,267.89,High Value Irregular
13892,27,632.97,23.44,2011-04-07 12:04:00,2011-11-13 11:50:00,219,3.7,0,3180.78,1865,16.36,267.89,High Value Irregular
13893,21,821.1,39.1,2011-02-15 11:30:00,2011-02-15 11:30:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13894,27,564.62,20.91,2011-02-02 12:54:00,2011-11-16 09:44:00,286,2.83,0,3180.78,1865,16.36,267.89,High Value Irregular
13895,118,2593.07,21.98,2011-06-28 10:17:00,2011-11-11 16:57:00,136,26.03,1,610.78,2179,273.52,29.71,Low Value Irregular
13897,17,311.16,18.3,2011-10-20 14:30:00,2011-10-20 14:30:00,1,510.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13898,12,155.93,12.99,2011-01-18 10:28:00,2011-01-18 10:28:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13899,19,388.52,20.45,2011-03-10 09:30:00,2011-11-23 13:40:00,258,2.21,0,3180.78,1865,16.36,267.89,High Value Irregular
13900,43,740.95,17.23,2011-03-22 10:13:00,2011-06-09 19:26:00,79,16.33,1,610.78,2179,273.52,29.71,Low Value Irregular
13901,149,2867.2,19.24,2011-01-25 09:01:00,2011-09-28 14:48:00,246,18.17,0,3180.78,1865,16.36,267.89,High Value Irregular
13904,26,332.64,12.79,2011-02-18 11:18:00,2011-11-02 13:41:00,257,3.04,0,3180.78,1865,16.36,267.89,High Value Irregular
13908,122,2369.55,19.42,2011-03-08 12:04:00,2011-09-21 11:49:00,196,18.67,0,3180.78,1865,16.36,267.89,High Value Irregular
13911,148,2580.91,17.44,2011-02-04 14:46:00,2011-10-13 15:43:00,251,17.69,0,3180.78,1865,16.36,267.89,High Value Irregular
13914,33,626.45,18.98,2011-11-03 16:28:00,2011-11-28 10:35:00,24,41.25,1,610.78,2179,273.52,29.71,Low Value Irregular
13917,18,272.04,15.11,2011-06-01 12:46:00,2011-10-21 09:56:00,141,3.83,1,610.78,2179,273.52,29.71,Low Value Irregular
13918,30,1212.84,40.43,2011-03-31 18:05:00,2011-10-21 12:25:00,203,4.43,0,3180.78,1865,16.36,267.89,High Value Irregular
13919,28,384.81,13.74,2011-08-10 10:15:00,2011-10-11 14:24:00,62,13.55,1,610.78,2179,273.52,29.71,Low Value Irregular
13922,7,172.25,24.61,2010-12-23 10:38:00,2010-12-23 10:38:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13923,20,351.13,17.56,2011-10-17 12:33:00,2011-10-17 12:33:00,1,600.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13924,117,1838.85,15.72,2011-09-28 15:07:00,2011-12-08 09:39:00,70,50.14,1,610.78,2179,273.52,29.71,Low Value Irregular
13925,41,678.25,16.54,2011-07-28 12:09:00,2011-09-08 12:47:00,42,29.29,1,610.78,2179,273.52,29.71,Low Value Irregular
13926,11,223.85,20.35,2011-11-16 13:16:00,2011-11-16 13:16:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13927,21,348.99,16.62,2011-09-26 12:00:00,2011-09-26 12:00:00,1,630.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13928,27,464.57,17.21,2011-07-29 15:59:00,2011-11-29 10:33:00,122,6.64,1,610.78,2179,273.52,29.71,Low Value Irregular
13929,9,842.65,93.63,2011-01-17 15:11:00,2011-06-23 15:26:00,157,1.72,0,3180.78,1865,16.36,267.89,High Value Irregular
13930,17,337.34,19.84,2011-07-26 11:00:00,2011-10-13 09:45:00,78,6.54,1,610.78,2179,273.52,29.71,Low Value Irregular
13931,58,1237.53,21.34,2011-03-04 08:43:00,2011-09-05 10:12:00,185,9.41,0,3180.78,1865,16.36,267.89,High Value Irregular
13932,16,307.4,19.21,2011-02-18 12:02:00,2011-02-18 12:02:00,1,480.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13933,23,608.79,26.47,2011-07-14 13:35:00,2011-08-22 14:03:00,39,17.69,1,610.78,2179,273.52,29.71,Low Value Irregular
13934,31,922.1,29.75,2011-03-21 08:39:00,2011-03-21 08:39:00,1,930.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13936,26,376.58,14.48,2011-06-13 08:47:00,2011-06-13 08:47:00,1,780.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13937,9,158.85,17.65,2011-06-23 16:35:00,2011-06-23 16:35:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13938,7,71.66,10.24,2011-11-04 14:37:00,2011-11-04 14:37:00,1,210.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13939,45,568.55,12.63,2011-02-01 11:30:00,2011-11-16 13:33:00,288,4.69,0,3180.78,1865,16.36,267.89,High Value Irregular
13940,49,839.14,17.13,2011-07-18 16:05:00,2011-11-22 15:15:00,126,11.67,1,610.78,2179,273.52,29.71,Low Value Irregular
13941,45,5112.96,113.62,2010-12-02 10:17:00,2011-11-18 09:43:00,350,3.86,0,3180.78,1865,16.36,267.89,High Value Irregular
13946,11,561.57,51.05,2011-03-17 10:02:00,2011-09-21 13:33:00,188,1.76,0,3180.78,1865,16.36,267.89,High Value Irregular
13947,5,90.6,18.12,2011-10-05 14:42:00,2011-10-05 14:42:00,1,150.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13948,3,102.0,34.0,2010-12-14 10:18:00,2010-12-14 10:18:00,1,90.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13949,160,2427.32,15.17,2011-09-06 11:55:00,2011-12-07 09:35:00,91,52.75,1,610.78,2179,273.52,29.71,Low Value Irregular
13950,35,745.06,21.29,2011-04-07 11:29:00,2011-11-28 14:44:00,235,4.47,0,3180.78,1865,16.36,267.89,High Value Irregular
13951,39,674.45,17.29,2011-02-18 15:21:00,2011-06-16 16:43:00,118,9.92,1,610.78,2179,273.52,29.71,Low Value Irregular
13952,137,3251.07,23.73,2011-04-15 09:27:00,2011-05-06 09:00:00,20,205.5,1,610.78,2179,273.52,29.71,Low Value Irregular
13953,20,3515.68,175.78,2010-12-22 10:29:00,2011-12-02 16:04:00,345,1.74,0,3180.78,1865,16.36,267.89,High Value Irregular
13954,25,439.92,17.6,2011-09-30 10:52:00,2011-12-08 12:50:00,69,10.87,1,610.78,2179,273.52,29.71,Low Value Irregular
13955,33,322.96,9.79,2011-02-07 12:24:00,2011-07-08 17:19:00,151,6.56,0,3180.78,1865,16.36,267.89,High Value Irregular
13956,152,1026.42,6.75,2011-03-13 12:51:00,2011-12-04 13:20:00,266,17.14,0,3180.78,1865,16.36,267.89,High Value Irregular
13959,92,598.2,6.5,2010-12-12 13:56:00,2011-09-21 15:06:00,283,9.75,0,3180.78,1865,16.36,267.89,High Value Irregular
13960,12,230.22,19.18,2011-09-29 12:39:00,2011-11-18 15:27:00,50,7.2,1,610.78,2179,273.52,29.71,Low Value Irregular
13962,11,169.55,15.41,2011-04-08 11:21:00,2011-11-18 08:47:00,223,1.48,0,3180.78,1865,16.36,267.89,High Value Irregular
13963,35,664.54,18.99,2010-12-07 09:21:00,2011-02-04 14:43:00,59,17.8,1,610.78,2179,273.52,29.71,Low Value Irregular
13967,2,80.7,40.35,2011-07-17 12:02:00,2011-07-17 12:02:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13969,626,9053.94,14.46,2010-12-09 19:32:00,2011-12-02 15:11:00,357,52.61,0,3180.78,1865,16.36,267.89,High Value Irregular
13971,149,2758.26,18.51,2011-02-27 12:27:00,2011-11-21 12:06:00,266,16.8,0,3180.78,1865,16.36,267.89,High Value Irregular
13972,15,190.25,12.68,2011-05-22 11:34:00,2011-09-30 11:54:00,131,3.44,1,610.78,2179,273.52,29.71,Low Value Irregular
13973,11,264.7,24.06,2011-02-25 15:21:00,2011-02-25 15:21:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13974,28,413.59,14.77,2011-10-21 14:41:00,2011-10-21 14:41:00,1,840.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13975,338,2526.28,7.47,2011-03-08 12:19:00,2011-11-08 13:19:00,245,41.39,0,3180.78,1865,16.36,267.89,High Value Irregular
13976,10,357.98,35.8,2011-05-17 09:13:00,2011-05-17 09:13:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13978,15,196.79,13.12,2011-10-25 15:04:00,2011-11-25 11:36:00,30,15.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13979,54,869.87,16.11,2011-09-27 13:32:00,2011-09-27 13:32:00,1,1620.0,2,938.09,286,1936.3,1.37,Low Value Regular
13980,11,200.14,18.19,2011-10-10 13:34:00,2011-10-10 13:34:00,1,330.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13982,111,1871.81,16.86,2010-12-09 13:57:00,2011-10-31 16:24:00,326,10.21,0,3180.78,1865,16.36,267.89,High Value Irregular
13983,107,2603.43,24.33,2010-12-08 10:38:00,2011-11-10 11:06:00,337,9.53,0,3180.78,1865,16.36,267.89,High Value Irregular
13984,16,920.51,57.53,2010-12-08 15:58:00,2011-11-13 12:38:00,339,1.42,0,3180.78,1865,16.36,267.89,High Value Irregular
13985,349,7060.13,20.23,2011-03-20 13:48:00,2011-12-05 17:06:00,260,40.27,0,3180.78,1865,16.36,267.89,High Value Irregular
13986,13,320.46,24.65,2011-11-22 15:00:00,2011-11-22 15:00:00,1,390.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13988,234,4147.96,17.73,2011-03-30 11:48:00,2011-11-20 10:15:00,234,30.0,0,3180.78,1865,16.36,267.89,High Value Irregular
13989,41,1266.08,30.88,2011-04-14 15:39:00,2011-10-05 09:47:00,173,7.11,0,3180.78,1865,16.36,267.89,High Value Irregular
13990,16,311.3,19.46,2011-05-10 15:19:00,2011-05-10 15:19:00,1,480.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13991,84,855.97,10.19,2011-07-19 12:58:00,2011-11-27 16:18:00,131,19.24,1,610.78,2179,273.52,29.71,Low Value Irregular
13992,5,76.8,15.36,2011-11-09 15:23:00,2011-11-09 15:23:00,1,150.0,1,610.78,2179,273.52,29.71,Low Value Irregular
13993,121,3466.36,28.65,2011-01-13 10:43:00,2011-10-28 09:06:00,287,12.65,0,3180.78,1865,16.36,267.89,High Value Irregular
13994,155,2313.14,14.92,2011-07-14 18:28:00,2011-12-06 11:05:00,144,32.29,0,3180.78,1865,16.36,267.89,High Value Irregular
13995,86,1393.69,16.21,2011-04-08 08:20:00,2011-11-24 14:22:00,230,11.22,0,3180.78,1865,16.36,267.89,High Value Irregular
13999,208,3901.81,18.76,2010-12-13 11:23:00,2011-11-29 13:40:00,351,17.78,0,3180.78,1865,16.36,267.89,High Value Irregular
14000,15,635.66,42.38,2011-05-12 16:50:00,2011-05-12 16:50:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
14001,39,2043.08,52.39,2010-12-01 12:58:00,2011-10-25 10:31:00,327,3.58,0,3180.78,1865,16.36,267.89,High Value Irregular
14002,47,529.73,11.27,2011-07-06 14:59:00,2011-07-28 15:55:00,22,64.09,1,610.78,2179,273.52,29.71,Low Value Irregular
